address,reagent_id,reagent_label,reagent_batch_name,rec_id,concentration,concentration_units
AD42,4807457a-9942-42ea-b3a2-19639526dd20,Telotristat,AA-001,REC-0000588,10000,uM
AD43,a01402c6-b41b-44df-9a6e-805e1660291f,Diclofensine,AQ-002,REC-0004106,10000,uM
AD44,d4cfa65c-7dcd-4323-8bc7-bc0d4865e81a,Rocuronium,AA-001,REC-0000349,10000,uM
AD45,899b0304-2678-4b8c-9272-8bd4cefe7b88,CEP-37440,AA-001,REC-0064815,10000,uM
AD46,a036c2a8-6bfb-4c75-aa45-0be7a67a5a7a,Apatinib,AA-001,REC-0000252,10000,uM
AD47,4f463077-c73e-4e90-b892-16b25db422fc,SAR407899,AA-001,REC-0064810,10000,uM
AD48,80a6f40f-ff1a-4a45-89cc-77b2756a9072,CID 5951923,AA-001,REC-0063094,10000,uM
AE01,5d0e63e0-e313-46e0-8919-84d06466b098,RU 24969 hemisuccinate,AZ-002,REC-0062938,10000,uM
AE02,f253c325-5d9d-43ed-bf97-ac3f43ba53ea,P276-00,ZZ-001,REC-0000635,10000,uM
AE03,7d9ae406-57da-4524-b68b-68e5066c9022,"6-bromonaphthalene-1,2-dione",AA-001,REC-0064597,10000,uM
AE05,a0e41fd3-45fa-44f1-8782-c64c4ef9df67,SR 140333,AQ-001,REC-0064582,10000,uM
AE06,dd6d1a28-5a91-489d-b289-a76add5e24ff,XL888,ZZ-001,REC-0000888,10000,uM
AE07,d3c21eb8-32f1-4119-8b14-96751b568d99,"dimethyl 1,2,6-trimethyl-4-[4-(trifluoromethyl)phenyl]-1,4-dihydropyridine-3,5-dicarboxylate",AA-001,REC-0064605,10000,uM
AE08,cd328b05-f9b6-4892-8a67-d9b667bd9eda,TAK-901,AA-003,REC-0001686,10000,uM
AE09,a3a5c43b-7d68-41dd-ad4b-005750ce7270,Cinalukast,AA-001,REC-0064547,10000,uM
AE10,9a465c2f-e3ae-4cf7-8a8c-599999b97f6a,Quisinostat,AQ-004,REC-0001327,10000,uM
AE11,75f1a3b5-97b5-44a8-a66e-5e05620cb633,chromium(3+) tripyridine-2-carboxylate,KA-001,REC-0064612,10000,uM
AE12,2570e469-2734-434a-ad18-0292ea27cde9,(+)-Cedrol,AA-001,REC-0006943,10000,uM
AE13,d0bb3e30-d639-456b-8fc3-facf5d324ba1,Tracazolate hydrochloride,AQ-001,REC-0064536,10000,uM
AE14,08e804d6-17ec-4f4b-88a9-4f461ed93c7d,Saracatinib,AA-002,REC-0001117,10000,uM
AE16,923db08d-e8d6-4a93-bc85-9b98fa312269,GSK1059615,AA-002,REC-0000784,10000,uM
AE17,a4a463bd-40ef-4d51-b9c7-74f0619de7fe,ZD 7114 hydrochloride,AQ-002,REC-0063032,10000,uM
AE18,aa72fbce-674b-4b87-84f5-8ed211463dd0,AEE788,AA-005,REC-0000174,10000,uM
AE19,36be4c78-3bf5-47b1-a313-2818a229a18f,VCH-916,FO-001,REC-0064697,10000,uM
AE20,36d08213-10ff-4d51-9414-3aaf0b3db017,Cilomilast,AA-002,REC-0000586,10000,uM
AE21,5726572d-645a-45ef-b3cf-71fb3296b785,Imiloxan hydrochloride,AQ-001,REC-0064522,10000,uM
AE22,354cfa92-f905-4949-948b-a7ea7c0d4563,Gossypol,AA-003,REC-0000487,10000,uM
AE23,7ddb7795-16d8-4ccc-88e5-7427c020f6d0,Tecovirimat,AA-001,REC-0064706,10000,uM
AE24,549f85bb-e740-4774-b519-ac3436f5ecac,Losmapimod,AA-002,REC-0000629,10000,uM
AE25,cf53c175-abce-4d89-8863-8e56b0d1ac81,FR 139317,AA-001,REC-0064528,10000,uM
AE26,1d5ac9ee-3fae-4126-bcaa-6ed19dc73c6a,Dovitinib,ZZ-004,REC-0002230,10000,uM
AE27,1ce02053-87ec-4c5a-a0d6-bb97fa0f5c69,Ranirestat,AA-001,REC-0064637,10000,uM
AE28,f1fa3ee5-3d19-4a63-8a75-84cef6cd2650,GDC-0980,AA-002,REC-0000867,10000,uM
AE29,808631d5-e036-41d5-8293-225b199a7d00,ZK 93426 hydrochloride,AQ-002,REC-0063439,10000,uM
AE31,30c3c79b-7ddc-47a5-9ac2-8b282eaa5bac,MK591 (free acid),AA-001,REC-0064633,10000,uM
AE32,eb8b79b2-9ce6-4640-a643-da44979cb13b,Golvatinib,AA-002,REC-0001171,10000,uM
AE33,769d7ccc-3ede-4e8d-93f8-c6d05ec6b58b,Tiotidine,AA-001,REC-0064514,10000,uM
AE34,9e622fd1-6a41-4551-ba70-3909b7b8268d,Frentizole,AA-001,REC-0006874,10000,uM
AE35,55337a26-3bfa-44bc-86da-f3c7050a1f2d,GAP-134 (Hydrochloride),AQ-001,REC-0064630,10000,uM
AE36,d82f8dc3-ee7b-4b1a-a771-e0a7dfb7787c,Afuresertib,AA-002,REC-0000176,10000,uM
AE37,93a03648-29b1-4455-a7a5-a24cf4554d36,"ICI 185,282",AA-001,REC-0064517,10000,uM
AE38,9f008b2b-1bc0-4a2f-9475-457282af7002,MK-812,AZ-001,REC-0006774,10000,uM
AE39,de08e20f-460e-49e7-be6d-d766b8848a2b,Danirixin,AA-001,REC-0064644,10000,uM
AE40,cf16ec5d-d51f-494c-ae0c-f34aa820861d,IPI-145,AA-002,REC-0001364,10000,uM
AE41,46e294fb-751c-4c6b-b027-94e90ad3a5d5,CGP 12177 hydrochloride,AQ-001,REC-0064527,10000,uM
AE42,8260f4bf-47cb-4330-9b99-67a43796a3c1,Fipexide,AQ-001,REC-0002868,10000,uM
AE43,61878b11-b1cc-47d6-8fb2-5b26a1b352a0,Inolitazone (dihydrochloride),AQ-001,REC-0064754,10000,uM
AE44,89ee4a27-2aee-4bc5-9add-46642198f227,Voreloxin,AQ-001,REC-0001512,10000,uM
AE45,65c845fe-a3c8-4873-b0df-62f6f7132ee0,Fenoterol,CG-002,REC-0002403,10000,uM
AE46,0bcc4834-edae-4263-8201-b8affd720940,TAK-733,AA-003,REC-0002029,10000,uM
AE47,c71284ec-2668-4ea1-a109-5181771f668e,Etimizol,AA-001,REC-0064749,10000,uM
AF01,b476fa71-bc65-4689-ad21-6fd601fc422f,EX 527,AA-004,REC-0002155,10000,uM
AF02,427ced3c-8261-43eb-a771-2466a5a777ab,2-CMDO,AH-001,REC-0063039,10000,uM
AF03,90bf4d01-3a31-4525-b454-bfdbd08e5ce7,Guaiacol,AA-002,REC-0063775,10000,uM
AF04,ad20f40b-174d-40dc-8100-69b937341d98,Tranilast,AA-003,REC-0000569,10000,uM
AF05,883bfb20-aafe-4266-b26a-80b7a99eb7e7,Varlitinib,AA-003,REC-0001486,10000,uM
AF06,34f74ebc-dac4-4ec1-a3bb-e67627b72890,Esculin,AA-003,REC-0000564,10000,uM
AF07,8beaca79-9d38-4199-8246-2d66217dac68,Psoralen,AA-002,REC-0063874,10000,uM
AF08,b6ab5062-c76d-4454-bf3b-187b5333eb69,Zosuquidar,AA-001,REC-0001460,10000,uM
AF09,68b723cc-17d1-4288-9399-6467e6452900,Higenamine hydrochloride,AA-001,REC-0063836,10000,uM
AF10,02c61a8d-5034-4414-a036-29931b535b74,Hyodeoxycholic acid (HDCA),AA-002,REC-0001046,10000,uM
AF11,f29567f6-ea91-40b8-88d8-abc1965ce190,Enoxacin,AA-004,REC-0000612,10000,uM
AF12,48b20339-3242-4aaf-96ba-62f9f966e1b1,LY2811376,AA-003,REC-0001446,10000,uM
AF13,27c1f114-12c7-4bff-bbdf-54a7b77b11f2,GDC-0032,AA-003,REC-0001815,10000,uM
AF14,ae9e60ce-a219-435d-ad8b-1bced541f49e,Salicin,AA-003,REC-0000341,10000,uM
AF15,f84132c7-ef83-441d-9d5c-62a29b2e3f47,LOXO-101,BA-002,REC-0003953,10000,uM
AF16,67c470de-8d56-4401-8513-f4147ed29b07,Semagacestat,AA-002,REC-0000393,10000,uM
AF17,a4508247-b6da-407e-9bca-31b521bcfbbf,Cerdulatinib,AA-001,REC-0001886,10000,uM
AF18,0da27937-0444-48df-baab-262e12061458,Lappaconite,AA-001,REC-0002336,10000,uM
AF19,a3b5e9e1-244a-4ec8-a3bc-a1ba4c1a595f,IPI-549,AA-002,REC-0064149,10000,uM
AF20,bd14e841-687d-44c8-b376-7071c42e654e,Prilocaine,AA-003,REC-0001395,10000,uM
AF21,248e8658-59a1-4886-af6c-17de0b539a07,SLx-2119,AA-003,REC-0004046,10000,uM
AF22,53a12689-8c09-41fc-b27a-dec1f970807d,Amfebutamone,AA-003,REC-0000219,10000,uM
AF23,ca4bbe30-2ba8-47a4-bad6-79d2d867c4dd,S49076,AA-002,REC-0064177,10000,uM
AF24,145e7fa9-b879-4060-8948-906ae778cd20,Ursodiol,AA-003,REC-0001045,10000,uM
AF25,dd0f1804-ed09-4769-9b0f-7e0c8b9d9db3,Perillyl alcohol (no structure),ZZ-003,REC-0003208,10000,uM
AF26,3139a1b2-9f73-47b9-93b4-530ea0ba90cf,Novobiocin,AA-001,REC-0000347,10000,uM
AF28,82faa91e-e5b8-4dc2-bcc4-cf8c0292980e,Flucytosine,AA-003,REC-0001017,10000,uM
AF29,55deb916-4d72-4847-8d3e-ee0f791e96f4,XL413 (BMS-863233),AA-002,REC-0005469,10000,uM
AF30,de9fbaec-7723-4abf-984c-61c26616dd3b,Vardenafil,AA-002,REC-0001003,10000,uM
AF31,a279f67d-5899-46b8-a11e-6fd79e610586,Vorasidenib (AG-881),AA-002,REC-0064239,10000,uM
AF32,d58a5d41-a6e4-4508-ab17-81ef8df959c2,Glipizide,AA-003,REC-0000739,10000,uM
AF33,bc7ca322-ee13-4a29-8dc8-f333e8f823d4,pomaglumetad (LY404039),AA-002,REC-0064380,2000,uM
AF34,d5ad1342-9b77-4d01-84b8-62ab754dcf88,Tolterodine,AA-001,REC-0000515,10000,uM
AF35,ff060737-88e1-4a0c-8d15-570fe7367cd4,5-Iodo-A-85380 dihydrochloride,AQ-001,REC-0063246,10000,uM
AF36,d6537955-a809-4a58-8462-554f911024f9,Rifabutin,AA-004,REC-0000292,10000,uM
AF37,c1c74deb-37ea-4f25-abb6-f4e9a926a946,SKF 83959 hydrobromide,CG-001,REC-0062916,10000,uM
AF38,38e0323d-c13b-4035-884c-078fd473c92e,Tetracycline,AA-003,REC-0000813,10000,uM
AF39,8a310107-0cf0-424d-9b6f-17494bc56966,PACMA 31,AA-001,REC-0063047,10000,uM
AF40,8b45a173-e1d4-4103-a62e-c8baec88b927,Rifampin,AA-006,REC-0000620,10000,uM
AF41,e8797d1d-5800-4fc3-b69a-c516ff397d24,SDZ 220-040,AA-001,REC-0063054,10000,uM
AF42,05f277b2-289b-4d14-b14e-2a5299f0eb2d,Tolvaptan,AA-003,REC-0000414,10000,uM
AF43,0aef2440-4998-4cb1-b246-6d5e8f6ee48d,PF 5081090,AA-001,REC-0063059,10000,uM
AF44,9cb5244b-8a58-4c3a-bc31-cd85e8e0fc3d,Proparacaine,AA-001,REC-0000584,10000,uM
AF45,3e7951ee-7fc1-4545-ad44-37753b0e573f,PG-9 maleate,AT-001,REC-0063025,10000,uM
AF46,28fa29fa-0879-4950-b316-49b83fae5317,Omecamtiv mecarbil,AA-003,REC-0000889,10000,uM
AF47,3e082790-fa5c-4bc0-866b-9cf3c1f2314f,Pregnenolone sulfate sodium salt,FP-001,REC-0063221,10000,uM
AF48,50eb962d-9d1d-459c-8503-1344ab2098c6,JNJ 5207852 dihydrochloride,AQ-001,REC-0062867,10000,uM
B01,207a3b51-4eaa-494f-902a-0db484d2feb4,Irbinitinib,AA-003,REC-0004285,10000,uM
B02,176162b6-065a-449a-8818-74cd3bc2d0af,G-1,AA-002,REC-0003686,10000,uM
B03,30b16385-14ad-4e87-8a65-ae06d1c9e86a,MBX-2982,AA-001,REC-0064801,10000,uM
B04,e01e5d18-b989-4bc2-930d-793b1b2ae98b,Veliparib,AA-002,REC-0001363,10000,uM
B05,eb60a798-d723-4001-a268-84136f053464,PLX51107,AA-001,REC-0065019,10000,uM
B06,5858980c-4018-4b24-bcf3-ee697422fa3f,Atracurium,AA-001,REC-0000553,10000,uM
B07,f02372e3-a607-48af-87df-ee27c393f8dd,lumateperone (Tosylate),BZ-001,REC-0064759,10000,uM
B08,63bcf28f-94cf-4a7e-9833-3747dce93c0a,Masitinib,AA-003,REC-0000528,10000,uM
B09,455dfa02-c07e-44bb-b8fd-da7b35505175,Batefenterol,AA-001,REC-0065020,10000,uM
B10,2a65a80d-9b61-4c37-9c6f-ea7acd10b1d8,Pefloxacin,AA-001,REC-0000549,10000,uM
B11,6a646929-13a9-4e6a-a951-64f882533203,AKBA,AA-001,REC-0064760,10000,uM
B12,2a02a669-b711-42c5-8ecb-7f9d4e43cdad,Varespladib,AA-003,REC-0000998,10000,uM
B13,569dc5eb-f7d4-41dd-8bdb-50d0e9c045f3,PF-05180999,AA-001,REC-0065021,10000,uM
B14,bba25d5e-7025-431a-a096-d875e27df48f,Felodipine,AA-003,REC-0000617,10000,uM
B15,e9cc625e-8fce-4f93-94d7-64a46a714960,BMS 299897,AA-002,REC-0004303,10000,uM
B16,5fd98388-6166-466b-be19-d02d2a1fc192,Andarine,AA-003,REC-0000243,10000,uM
B17,9c951df6-7a94-44b1-b173-b3fae1b951d7,ASP-9521,AA-001,REC-0065022,10000,uM
B18,4650364b-3a86-438f-a778-c098677198a1,Sulfamethoxazole,AA-006,REC-0001168,10000,uM
B19,87db531c-596c-42a5-829d-c59f68c563be,Lersivirine,AA-001,REC-0064761,10000,uM
B20,043ebd12-c212-42ba-9273-ef658b9eeb5e,CYC116,AA-003,REC-0000891,10000,uM
B21,634c9b9f-e450-4ed3-9b51-4f0d5fb0eae2,RAD140,AA-001,REC-0065023,10000,uM
B22,1b8c84cd-2573-4159-b65b-8189632f4c84,Tolfenamic acid,AA-003,REC-0001018,10000,uM
B23,869a75d6-48b8-449e-b161-05552e47d9c6,MK-3697,AA-002,REC-0003927,10000,uM
B24,0316f39a-b4d7-4885-92bc-a0d4db36b5f2,Exemestane,AA-002,REC-0000937,10000,uM
B25,144bfb33-1167-46b5-913e-31931b67e65f,Alagebrium chloride,AQ-001,REC-0065024,10000,uM
B26,91cd0529-6ff2-44cd-a29c-f5f7280f0af1,Chlormezanone,AA-003,REC-0001144,10000,uM
B27,3a84c921-a4fe-4ba1-a609-a1d486aa03d0,TAK-242,AA-001,REC-0064762,10000,uM
B28,2bc03feb-d105-49e4-9bcc-2a77250ecf49,Dienogest,AA-002,REC-0000978,10000,uM
B29,d0cf43ff-ac65-44e4-bd9c-282a66c4df75,BAY-1436032,AA-001,REC-0065025,10000,uM
B30,e1978345-ad29-4729-b42d-fea9980f79a6,Nimesulide,AA-004,REC-0001252,10000,uM
B31,37744ddd-d840-463a-b92d-8eb05203f0e4,R-7128,AA-001,REC-0064763,10000,uM
B32,83a61b16-7a22-4404-8709-92d69b514ae9,Acarbose,AA-004,REC-0000133,10000,uM
B33,3c5f0143-e946-4340-a4be-c59d83a1d8a4,Imisopasem manganese,AA-001,REC-0065026,10000,uM
B34,c7e0b141-a8b3-4b63-8738-c9497670f17d,Ozagrel,AA-003,REC-0000570,10000,uM
B35,72d9889d-30cd-485e-b25a-144138981fac,ABT-239,AA-002,REC-0003916,10000,uM
B36,bbe0b073-a04a-49a3-a087-2ac120172a56,Cilnidipine,AA-003,REC-0001316,10000,uM
B37,5080adaf-7c48-41d5-8220-e5f4e15db875,PF-06651600,AA-002,REC-0064211,10000,uM
B38,e646553d-55f4-44d1-ad0e-75a3c4f2e4d7,Gabexate,AA-001,REC-0000733,10000,uM
B39,50ef10f7-e5ba-4b68-8dd1-e9f85fdb078c,Sobetirome,AA-002,REC-0004018,10000,uM
B40,ce47889c-b2e0-4b8d-b34f-7c40cf25a4ae,Fluvoxamine,AA-001,REC-0000715,10000,uM
B41,df2317e3-13bc-4cca-8296-339a527cfa62,Pridopidine,AA-001,REC-0065027,10000,uM
B42,2e0ef901-0de2-44c7-8c01-354291ec8411,LDE225,AA-003,REC-0000772,10000,uM
B43,d66ebec7-0b72-4a0b-a859-177d58d22b51,Schisandrol B,AA-001,REC-0064764,10000,uM
B44,346a74e8-a15d-47dc-b4fa-95192afbac0a,Acitretin,AA-003,REC-0000155,10000,uM
B45,596429d1-80e1-4b3e-83b0-221eae3d7c51,Dolastatin 10,AA-001,REC-0064808,10000,uM
B46,3163ca5b-fb40-4252-9626-9a16c3bd791f,LY2784544,AA-003,REC-0001556,10000,uM
B47,826e04b7-bcf5-46f9-9f5f-8236354c4f3f,ADH-1 trifluoroacetate,CN-001,REC-0064805,10000,uM
B48,ec7e72ef-2cc2-4567-820f-1a89acd1577d,TRC 051384,AA-001,REC-0063026,10000,uM
C01,39609a1d-1d55-4bc1-b93a-f1fa56679f53,Allopregnanolone,AA-002,REC-0002272,10000,uM
C02,7033d65f-6769-44c4-8acc-577434d2925d,AT13148,ZZ-001,REC-0001262,10000,uM
C03,feb23dc1-333b-4781-a2f2-85a5ebcaf49d,Benfluorex hydrochloride,AQ-001,REC-0064626,10000,uM
C04,5ef55a22-fd5a-4cf4-b84d-854fd8acf36f,"Abexinostat, PCI-24781, PCI-24781 (Abexinostat), PCI-24781, CRA-02478, Abexinostat",ZZ-001,REC-0006313,10000,uM
C05,ca2b17e8-2f6c-41e7-bd3b-80b5eab52b5a,SB 243213 dihydrochloride,AQ-002,REC-0063333,10000,uM
C06,595cbc25-c4ed-40b7-a124-862fd6fbc89c,ABT-751,ZZ-002,REC-0000127,10000,uM
C07,4c59b982-c43c-4861-9061-fbf1e1f5e1b1,"3-bromo-1,7,7-trimethylbicyclo[2.2.1]heptan-2-one",AA-001,REC-0064598,10000,uM
C08,97890ebe-132a-4539-9e4d-473848266b0d,TAK-715,AA-004,REC-0000433,10000,uM
C09,a3bb3f7e-06c2-47f0-a816-ebfc98723501,Remacemide hydrochloride,AQ-001,REC-0064537,10000,uM
C10,24213681-de6c-4a75-bbad-75c0f33eabdd,Epothilone B,AA-006,REC-0063622,10000,uM
C11,ceea482f-6756-43dd-aa0e-ecee298423b6,"5-ethyl-1,3-bis(methoxymethyl)-5-phenylpyrimidine-2,4,6(1H,3H,5H)-trione",AA-001,REC-0064606,10000,uM
C13,64ea3e6e-5a3c-4cc8-933c-f4d8303d3b59,RWJ 67657,AA-001,REC-0064568,10000,uM
C14,e8c37684-f745-464d-9b45-fe8b65a73a8c,GSK2126458,AA-005,REC-0000906,10000,uM
C15,0d70b8fa-2465-40cb-a121-17125d835a00,"4-[(7-chloro-2-methoxybenzo[b][1,5]naphthyridin-10-yl)amino]-2,6-bis(pyrrolidin-1-ylmethyl)phenol",AA-001,REC-0064613,10000,uM
C16,ebeb1844-69d0-466e-a53e-35a0da7024bf,GDC-0994,AA-002,REC-0001907,10000,uM
C17,9b9474bb-3b0a-4852-a16b-48277e84ad3d,Telenzepine,AQ-001,REC-0003381,10000,uM
C18,58d07324-dba2-4b7c-a4e4-a85f01012b09,Tivantinib,AA-002,REC-0001639,10000,uM
C19,fbe02bb3-2be3-4c9e-ae62-f564793c9684,Exatecan (Mesylate),BQ-001,REC-0064668,10000,uM
C20,1246548b-a4e6-4fbc-a23a-912e40debd93,ETC-1002,AA-002,REC-0005372,10000,uM
C21,8eea2115-7b4c-4bc6-bd9a-55e7388a00eb,Tetrindole mesylate,BQ-002,REC-0063352,10000,uM
C22,46cf0c60-e432-4a60-87a4-fd80c07852e9,Alvelestat,ZZ-002,REC-0000213,10000,uM
C23,2aec1100-d56f-49df-b6d6-1095178bdc1a,Trofinetide,AA-001,REC-0064696,10000,uM
C24,6c2a7aa9-31c4-4169-ba16-f7208f969be4,Ozanimod,AA-002,REC-0003925,10000,uM
C25,7b793f59-d5d9-46f7-8ac2-223a39e9be29,Benzamil,AQ-001,REC-0064574,10000,uM
C26,562515bb-f928-42d8-8062-c06da86ad752,Nefiracetam,AA-003,REC-0000450,10000,uM
C27,6429b0e5-1172-4659-b564-f36768a00960,MK 0893,AA-001,REC-0064709,10000,uM
C28,5df4b924-df04-47d9-b598-7b22a234f45d,VX-745,AA-002,REC-0001174,10000,uM
C29,a1e0bdfe-f168-472e-8edf-06a598d581c7,PCA 4248,AA-001,REC-0064510,10000,uM
C30,05f7c3fe-9165-42e9-a092-732b9ffa53c5,Crenolanib,ZZ-002,REC-0001237,10000,uM
C31,122ce2c7-01e5-401e-91d0-e9cdcb3d19c2,S1RA (hydrochloride),AQ-001,REC-0064638,10000,uM
C32,2f36f3fc-2848-418f-a315-f8f792d78a0c,LY2228820,BQ-002,REC-0001744,10000,uM
C33,aab4a1fe-2e98-4653-ad51-4a5817f548d9,(R)-(-)-Niguldipine hydrochloride,AQ-001,REC-0064526,10000,uM
C34,ae8f9c2a-919b-40a2-b4f0-9919f5300f3a,ENMD-2076,AA-003,REC-0001008,10000,uM
C35,df6a256d-4f82-4357-9b9d-fbd5ce194ea6,Bevirimat,AA-001,REC-0064652,10000,uM
C36,3824cef0-9b4a-462a-b9c6-c0c27d4544f1,AP26113,AA-002,REC-0000251,10000,uM
C37,b2d372a4-9642-4d0a-b91b-e6db2b5bb2b7,SLV 320,AA-001,REC-0064573,10000,uM
C38,ce2ba8aa-ba59-4cdd-81b2-803304f6744c,Volinanserin,AA-001,REC-0006786,10000,uM
C39,c3639013-5531-4388-86a0-a26517c9bd28,Amineptine,AA-001,REC-0064643,10000,uM
C40,5eb78b8c-a5c3-4f75-a873-5cc555d81394,OSU-03012,AA-002,REC-0001515,10000,uM
C41,3f4af1da-ce3f-489a-b9da-fd029d4eacea,Y-27152,AA-001,REC-0064549,10000,uM
C42,01175bc9-7b66-4249-b52b-6c419a4ba153,Bucetin,AA-002,REC-0005341,10000,uM
C43,52bf8b2c-6bdd-4a44-81c4-d8af6cf42d4c,RX-3117,AA-001,REC-0064646,10000,uM
C44,c9a543ea-8776-4bce-9aa5-f17c98312464,PF-3758309,AA-002,REC-0001520,10000,uM
C45,02e9108a-73b8-4791-8724-e0a29e808643,Ritanserin,AA-001,REC-0003300,10000,uM
C46,ccb6b297-9ac2-4975-ae01-7b4faf507da1,AZD8330,AA-004,REC-0001173,10000,uM
C47,e427287d-5770-4e4b-97cc-8f933e86f2bb,ampalex,AA-002,REC-0064457,10000,uM
C48,8a516f9e-6665-418b-89ee-4913901aa687,R547,AA-002,REC-0002089,10000,uM
D01,63965aa7-15b8-410d-82b4-01619972ef0c,Brivanib Alaninate,AA-003,REC-0001479,10000,uM
D02,a95f612a-662d-4a45-9dd0-35dcb8784b4b,TFB-TBOA,AA-002,REC-0003739,10000,uM
D03,20ee4bcf-7ebf-4439-83f0-3394b6647f5e,Genistin (Genistoside),AA-002,REC-0063631,10000,uM
D04,e8d0e84f-2519-48ed-a4d2-22b76a4dc82e,Tigecycline,AA-002,REC-0000646,10000,uM
D05,f30aff10-40ef-45fa-8332-287747d5a593,BMS-794833,AA-004,REC-0002058,10000,uM
D06,fd929eea-88c7-4484-8c07-bc5ffe007e28,UK 383367,AA-003,REC-0000479,10000,uM
D07,3ca00b36-d5e9-4eb0-9683-1da0ec3b35c1,Ginsenoside Rg1,AA-002,REC-0063813,10000,uM
D08,524d792d-2dfc-434b-816d-e8b4e8f4654c,Venlafaxine,AA-001,REC-0000979,10000,uM
D09,10ea7e96-1262-4f3d-bf28-1eba3b111fa5,BYL719,AA-003,REC-0001993,10000,uM
D10,eac8fceb-9626-4fd4-ac87-6fbb1a982ce8,Andrographolide,AA-002,REC-0000244,10000,uM
D11,9de97843-c515-4dd0-a15e-228d4f637023,Wogonin,AA-002,REC-0063878,10000,uM
D12,72d08e7e-ab58-4b0c-8edb-804de0c8000d,Daclatasvir,AA-003,REC-0001261,10000,uM
D13,400939a4-987d-49fb-b7fd-7e848e81d597,Salvianolic acid B,AA-002,REC-0063873,10000,uM
D14,6e6843ad-5d90-4175-b7d0-d88a52d5d78a,Icariin,AA-002,REC-0000343,10000,uM
D15,070299ae-0fcd-44b5-bc99-83fc76e00700,BMS-911543,AA-002,REC-0064051,10000,uM
D16,665ebb87-6645-4962-bae0-8a56178dd8dc,Telaprevir,AA-002,REC-0000274,10000,uM
D17,2ea246bd-c00e-4b49-b222-b9b4fb6930a1,Glasdegib (PF-04449913),AA-002,REC-0064052,10000,uM
D18,cc76dc2f-0a55-44aa-a0e4-34da874b8ce5,Silibinin,AA-002,REC-0000353,10000,uM
D19,f3b9cbab-596b-4f8d-b503-556c94d20aa3,"Pamapimod (R-1503, Ro4402257)",AA-002,REC-0064104,10000,uM
D20,41f73abe-140a-4bdf-a608-e49365744749,Furosemide,AA-005,REC-0000645,10000,uM
D21,ff7fc730-1dab-4d23-83af-0656b1a4ac87,"Peficitinib (ASP015K, JNJ-54781532)",AA-002,REC-0064068,10000,uM
D22,24ae6c8c-8101-454e-b1f6-83a76f33d365,L-carnitine,AA-003,REC-0000465,10000,uM
D23,6c639168-4e6b-4ebe-9bc9-bbb0e1709a23,1400W 2HCl,AQ-002,REC-0064152,10000,uM
D24,49ecba3e-fedf-4f9f-9989-858358c5d427,Darunavir,AA-003,REC-0000272,10000,uM
D25,56f61569-d418-4033-8bb1-a40d0b6b77fa,Ochromycinone (STA-21),AA-002,REC-0064099,10000,uM
D26,5dc1c404-01ab-42be-9f94-0f9e4ae37862,Chlorpromazine,AA-004,REC-0000861,10000,uM
D27,58c0fd13-98c2-4d29-b64c-1c540047cc60,Naquotinib(ASP8273),AA-002,REC-0064179,10000,uM
D28,05833119-708b-4b92-bb32-b938d5d1fdd4,Ketoprofen,AA-004,REC-0001379,10000,uM
D29,f1ac2b38-89e9-452b-b274-ab301b61dd91,Allicin,AA-002,REC-0064280,10000,uM
D30,7d24d2b0-75ce-4977-a69e-8f1269b130fa,Olopatadine,AA-001,REC-0000618,10000,uM
D31,1d9372aa-e6cd-429a-98af-427a88de980c,"Voxelotor(GBT440, GTx011)",AA-003,REC-0064212,10000,uM
D32,031ed3a0-24b5-482c-b548-9839795aff2e,Trichlormethiazide,AA-003,REC-0000561,10000,uM
D33,d160fadd-9719-43af-8f09-54b4541cf44f,PACAP 1-27,AA-002,REC-0064351,10000,uM
D34,d6539e9f-21d9-4c49-9659-7a1591a5cd72,Xylazine,AA-002,REC-0000709,10000,uM
D35,fd2f0642-4b12-4a20-8863-d9d5f98cc18d,Tafluprost,AA-002,REC-0064289,10000,uM
D36,8a07d5a3-d02f-44c2-8cb3-7090aacab720,Adefovir dipivoxil,AA-003,REC-0000162,10000,uM
D37,08baa72b-31cf-4639-a75f-c8b85545c1f0,EPZ-6438,AA-003,REC-0001632,2000,uM
D38,21eaa3fc-1dee-45ce-b293-8718b0abd03e,Sulbactam sodium,AA-001,REC-0004455,10000,uM
D39,d92b32b3-89af-40a9-9e8a-66e361d60589,Naloxone benzoylhydrazone,AA-001,REC-0062906,10000,uM
D40,e8ddfb12-7827-4529-8448-2158c2380d62,Esomeprazole,AA-001,REC-0000375,10000,uM
D41,7a077e4d-a2f5-44d9-a6c9-0d4c66028f4d,PNU 142633,AA-001,REC-0063052,10000,uM
D42,ef170d85-5567-42d8-890a-eb3a1f15cac6,Xylometazoline,AA-001,REC-0000518,10000,uM
D43,483ffffa-23bd-4068-8335-b36ca6087c33,NIBR 189,AA-001,REC-0063048,10000,uM
D44,2e994c0c-edb9-4ce9-b6df-36cb88970e13,Sulfadiazine,AA-003,REC-0001417,10000,uM
D45,0b623cbc-d595-4507-aaa5-0818a684f5a5,TC HSD 21,AA-001,REC-0063053,10000,uM
D46,e09989bb-8106-44eb-a46f-55ebd12cfe2d,Gliclazide,AA-003,REC-0001165,10000,uM
D47,b1e64af0-36e8-48bb-9198-9ebc2868fce3,NBI 35965,AQ-001,REC-0003670,10000,uM
D48,cd82cef2-45d2-4b04-8264-4a02cee4eabe,Cromakalim,AA-001,REC-0063288,10000,uM
