address,reagent_id,reagent_label,reagent_batch_name,rec_id,concentration,concentration_units
AF07,1320258c-165a-4bc9-b201-d4e6f868ea0b,Cephapirin Benzathine,GY-001,REC-0063935,10000,uM
AF08,12132bf7-48d3-490c-8321-1036d8a6e05d,NVP-TNKS656,AA-002,REC-0005426,10000,uM
AF09,818a34f4-a57e-47c7-a7bc-07dde17d0fec,Atipamezole,AA-001,REC-0004241,10000,uM
AF10,2bd1aad8-7dd2-4d4d-a089-7d228281fbf0,Sulfamethazine Sodium Salt,AA-001,REC-0064041,10000,uM
AF11,731aac84-5197-4889-80f8-227e2ad11f8d,Taurolidine,AA-001,REC-0063940,10000,uM
AF12,04ff50f8-78b9-44d5-b84d-2479009b3990,AZD2858,AA-002,REC-0001187,10000,uM
AF13,a68883ee-f18a-479d-931e-9768dbd25585,Glycopyrrolate,CG-002,REC-0004095,10000,uM
AF14,3f68949e-8f1c-418f-843c-dd7988ea0cd8,NXY-059,FP-002,REC-0000768,10000,uM
AF15,691a5ebd-8e05-4bb4-9b93-39f280edc7f6,Sulfalozine sodium,AA-001,REC-0063948,10000,uM
AF16,17ea8341-5447-4483-8e0b-fb600c6032b7,AZD1981,AA-002,REC-0001239,10000,uM
AF17,9dad7751-9cd9-4123-986c-d462795ffb86,Procaine,AA-001,REC-0000930,10000,uM
AF18,e96effa1-1eeb-4b8c-824d-793048882014,LCL161,AA-002,REC-0001710,10000,uM
AF19,8e0a4025-f0b5-4d8d-836d-827f3e7c72e6,b-AP15,ZZ-001,REC-0000467,10000,uM
AF20,067b5473-83c7-4a6b-a980-528a145d3693,SGI-1027,AA-002,REC-0002105,10000,uM
AF21,d4c8708b-c7e9-4956-bfba-8879b48d28cf,Sildenafil,BQ-001,REC-0000698,10000,uM
AF22,66a6cbe1-b000-4979-aa35-fd04dc1565fd,IPI-145,AA-004,REC-0001364,10000,uM
AF23,bca0aa0e-c910-4f2c-a8f4-436b3f484fbe,Antiarol,AA-002,REC-0002357,10000,uM
AF24,ad2b6964-30a5-47a7-94d6-2fe9103fbc7c,PFK15,AA-002,REC-0001448,10000,uM
AF25,a08aa5a6-3066-4b32-abbd-f4cc4c5e67d9,"Etretinate, Tegison, Ro 10-9359",AA-002,REC-0004401,10000,uM
AF26,2b3d0be7-a9db-43fb-bd19-d8259b1ed947,PD168393,AA-003,REC-0001106,10000,uM
AF27,b38e4b91-ce2a-4b03-b186-07337b52bc6f,Fumaric acid,AA-001,REC-0063959,10000,uM
AF28,81b535d4-ea4b-4b25-8248-1c5cd881f852,AZ5104,AA-002,REC-0001900,10000,uM
AF29,97831c62-c750-4981-a0c3-eaa714d48d5c,Isatin,AA-001,REC-0063867,10000,uM
AF30,8d7e642f-366c-4ce7-b818-a5e0c4e427f5,VX-661,AA-002,REC-0001527,10000,uM
AF31,405e6fe8-e9e8-4a26-80e1-0be4e9bf2627,4-methylesculetin,AA-002,REC-0000086,10000,uM
AF32,cc8a2627-9646-4cc2-ba8a-119129e63755,SF1670,AA-002,REC-0001490,10000,uM
AF33,0cfdfd9a-fb81-42ff-8824-393ce7fa78a0,"3,3'-Diindolylmethane",AA-001,REC-0063870,10000,uM
AF34,4befc2ae-405d-4cc7-ade9-a6b613457f29,NMDA (N-Methyl-D-aspartic acid),AA-002,REC-0000279,10000,uM
AF35,f59a1781-1afb-4bbf-a647-3ca6a55a3bbd,Anamorelin,AA-001,REC-0063971,10000,uM
AF36,dc747175-da04-477a-8316-7568c8d4f953,EHop-016,AA-002,REC-0001009,10000,uM
AF37,52ea4e2b-86a0-4f6f-9a48-5adb2a9876c4,Psoralen,AA-001,REC-0063874,10000,uM
AF38,b213a025-5e77-427c-9060-f0a816de1cc2,UNC1215,AA-002,REC-0001653,10000,uM
AF39,02a3d732-c670-4482-9f86-37045f4c528f,Valpromide,AA-001,REC-0063975,10000,uM
AF40,a4d01843-8971-401a-96ec-46ab552f2d6b,K-Ras(G12C) inhibitor 12,AA-002,REC-0000469,10000,uM
AF41,3c9ddf35-1aab-4a37-be43-40a090ee88d4,Escitalopram,CG-001,REC-0001464,10000,uM
AF42,55133c88-6079-4131-bc09-c4ac79820d2b,PD123319,AA-002,REC-0001992,10000,uM
AF43,1de63a01-5b51-454d-ba44-e5ee87906c48,Delamanid,AA-001,REC-0063979,10000,uM
AF44,fd50ea98-a73d-4e96-8942-351aee2cd558,AZD3965,AA-002,REC-0003946,10000,uM
B05,53332e37-5047-4e57-9bae-d8672f0618bb,4-Aminobenzoic acid,AA-002,REC-0005320,10000,uM
B06,98fc3e90-660a-4b05-8ac2-76015d825f8d,Brivudine,AA-001,REC-0063980,10000,uM
B07,a23d8c2b-da93-4eb8-ba9e-53395f6fccf3,Sulfacetamide sodium salt hydrate,AA-001,REC-0063880,10000,uM
B08,a8deb22e-ab46-4c48-bc5f-108a8d9c95e4,(-)-Blebbistatin,AA-002,REC-0000002,10000,uM
B09,6d131be8-cfb8-4f79-9341-dacc7c52cce7,Citric acid trilithium salt tetrahydrate,AA-001,REC-0063854,10000,uM
B10,2cf0cc97-7ad5-4778-97d6-1296ca0b5d30,Tilorone dihydrochloride,AQ-001,REC-0063986,10000,uM
B11,79f48b41-58e8-4fbf-86f5-21759c7c736f,(2-Hydroxypropyl)-β-cyclodextrin (HP-β-CD),AA-001,REC-0063887,10000,uM
B12,76c9fcfa-4985-4605-a3a4-d8491dde0bcc,NLG919,AA-002,REC-0001422,10000,uM
B13,59af9a9c-2c57-4993-8e7d-cc1e06dfe789,Iopamidol,AA-002,REC-0005398,10000,uM
B14,477f2fdd-87e2-47cf-91ef-4325827b31bf,Terconazole,AA-002,REC-0004306,10000,uM
B15,0a1b6909-cd5d-46a1-aee5-33dbbce5c4c9,Melibiose,AA-001,REC-0063891,10000,uM
B16,692dcf0a-969c-4364-bfc9-596c832b331e,KPT-185,AA-004,REC-0000671,10000,uM
B17,922059b2-5b91-4956-bb30-89a4652c2d92,Urethane,AA-001,REC-0003449,10000,uM
B18,8a0bb834-92a7-4286-bd44-80989511bf89,Nomilin,AA-001,REC-0063997,10000,uM
B19,42123e5a-b47d-4432-a6a2-61ed07c170ed,Plumbagin,AA-002,REC-0003241,10000,uM
B20,cb59bd54-6c66-479f-9265-f1e525b49805,LDN-57444,AA-002,REC-0000777,10000,uM
B21,ce58827f-ae94-4dc3-8d11-ac5ec912298f,Carzenide,AA-002,REC-0005342,10000,uM
B22,59f7c656-eba8-4c68-823d-2cc29d212593,Trelagliptin,AZ-001,REC-0001910,10000,uM
B23,5ae8d164-90e4-464e-88f1-4e4822df8a4b,Nicotinamide N-oxide,AA-001,REC-0063900,10000,uM
B24,f7faf5f3-e82b-4202-9e6d-c3b398f68554,AZD1080,AA-002,REC-0001108,10000,uM
B25,72e09370-979b-4295-86cc-74445daa7c51,Fluphenazine,AQ-004,REC-0002878,10000,uM
B26,7148efda-4ff6-4aed-ac48-db7473495904,Carbazochrome,AA-001,REC-0064007,10000,uM
B27,29da938b-43c9-4381-81ec-a617a169e025,Nicergoline,ZZ-002,REC-0003137,10000,uM
B28,7101e4e9-393a-41ae-a340-34f13b409861,Marimastat,AA-004,REC-0001730,10000,uM
B29,bdc786d9-0c42-4499-8b3e-a8fdad0d28c8,Butyl paraben,AA-002,REC-0002558,10000,uM
B30,bd714ea5-727f-42ba-8a59-155a6d954e34,Tabersonine hydrochloride,AQ-001,REC-0064012,10000,uM
B31,e5658d4f-2fbb-4f88-8032-693f408ac513,5-Acetylsalicylic acid,AA-004,REC-0063902,10000,uM
B32,185e260d-9fdc-41db-b631-fb596739a9f8,SSR128129E,AA-002,REC-0001425,10000,uM
B33,c4e738e1-7420-49e8-86d5-52ec559a4e49,Cephalothin,FP-001,REC-0063859,10000,uM
B34,cb01ca7e-16d6-469f-b13e-30ba0cdc9aec,Propyl gallate,AA-004,REC-0003513,10000,uM
B35,426936ba-ebd4-425e-98c9-579c8ab5e051,Saccharin,AA-001,REC-0003311,10000,uM
B36,4a7a4a30-5586-47b8-b080-44a306f7b7b9,PF-543,AA-002,REC-0001391,10000,uM
B37,cb3b6467-68e3-40f7-8031-da65bb0da46d,"2,2?-Dihydroxy-4-methoxybenzophenone",AA-002,REC-0005318,10000,uM
B38,12381251-d775-4345-88fc-dfee41ba939c,Taurocholic acid sodium salt hydrate,ZZ-001,REC-0064991,10000,uM
B39,7c782796-db66-46a3-b83d-85e776e431dc,Acotiamide hydrochloride,AQ-001,REC-0063915,10000,uM
B40,15b9c5a9-7222-4f86-9355-3bb036122a18,GZD824,BQ-003,REC-0000679,10000,uM
B41,c537b013-df20-45eb-b788-1cf202d64561,"5,5-Dimethyloxazolidine-2,4-dione",CG-001,REC-0005321,10000,uM
B42,747bd511-3cf1-4db0-8428-665223d90348,Neferine,AA-001,REC-0064027,10000,uM
B43,9e35bb16-9e89-4544-81a9-340cb6c70606,Bedaquiline fumarate,AH-001,REC-0063922,10000,uM
B44,8e6de5cc-1282-4c25-a310-de55d73695bc,GSK650394,AA-002,REC-0000876,10000,uM
C05,0155945a-7160-4adc-8133-3da860e1542b,Berbamine,AQ-001,REC-0002522,10000,uM
C06,ecbc465c-39ff-4e5b-a61d-eeea0eed3521,Ampiroxicam,AA-003,REC-0000237,10000,uM
C07,ad91ac70-acfa-455e-8263-de120dc6f55d,Ginsenoside Re,AA-001,REC-0063737,10000,uM
C08,b6df4960-1487-47c1-9bea-186ddbdeb2ca,Azaperone,AA-002,REC-0002036,10000,uM
C09,7d15ae95-4b5e-48aa-bd16-9bceb3abd35c,Acetylspiramycin (ASPM),AA-001,REC-0063645,10000,uM
C10,c1fe4e33-63ad-4f37-bfca-295f8700068a,Picosulfate,FP-002,REC-0000416,10000,uM
C11,705fb08d-f84a-437f-a194-d97faf1a4338,Dehydroevodiamine hydrochloride,AQ-001,REC-0063743,10000,uM
C12,9eacd405-fd9a-4429-a55f-5d8e23bcab26,Fluorometholone acetate,AA-002,REC-0000312,10000,uM
C13,e16504ba-74c0-4c0f-a77d-d498c1566942,Syringic acid,AA-001,REC-0063649,10000,uM
C14,abe4d4b0-6436-40ca-8e85-cd1eaf6e3fbe,Sennoside A (no structure),ZZ-002,REC-0003334,10000,uM
C15,b85511d5-9689-4a3a-a061-775543fadebb,Isoalantolactone,AA-001,REC-0063751,10000,uM
C16,9a126bcf-3ab3-454c-b000-646c5355fc0e,Cepharanthine,AA-003,REC-0000625,10000,uM
C17,9bbddfe4-50d5-47fe-8822-eb31d1f14404,Cefamandole nafate,FP-001,REC-0002594,10000,uM
C18,e073aaaa-f8af-4f69-8cf1-a9e5fc5b051a,Nafcillin,ZZ-001,REC-0001880,10000,uM
C19,4b688dd6-1599-47af-8ebf-2b1e48e84270,Carnosic acid (no structure),ZZ-002,REC-0002580,10000,uM
C20,03a95e0a-cd5f-4fc4-9b81-ce76e2c2a128,Bromfenac,FP-002,REC-0000379,10000,uM
C21,311a6c23-0ab1-4641-bcff-1ab43080a3ff,Mafenide,AB-001,REC-0003071,10000,uM
C22,5d7e0eb0-4581-4af8-9516-a80759171390,Valganciclovir,AQ-002,REC-0000408,10000,uM
C23,c9c5d367-4cef-4cb8-8c68-812b512cae60,Panaxatriol,AA-001,REC-0063761,10000,uM
C24,8a96dc9b-2747-46de-9696-5af4cbee8ff8,Alizapride,AQ-002,REC-0000200,10000,uM
C25,3bf66276-b94e-4372-8564-fef2b8c53159,Promestriene,AA-001,REC-0063659,10000,uM
C26,86f788ae-3c1f-40ab-9bf1-0400ce63202b,Erythromycin ethylsuccinate,ZZ-001,REC-0001023,10000,uM
C27,08b80586-f823-4ac2-9ccd-86cda5080738,4-Hydroxybenzyl alcohol,AA-001,REC-0063767,10000,uM
C28,8fd27186-0243-431d-a4bc-ddd1867208d8,Brimonidine,DI-001,REC-0000894,10000,uM
C29,31cadc6c-9d2b-4e3c-8a56-f9d03a4d77c9,Ilaprazole,AA-001,REC-0063663,10000,uM
C30,6de7667d-782c-43b6-8c0f-c04b7550d0f8,Griseofulvin,AA-004,REC-0001062,10000,uM
C31,5bf93c5c-8996-4d02-a515-934fb26affe9,E-Cardamoni,ZZ-002,REC-0065015,10000,uM
C32,fef9ef56-baae-46e1-b362-7adae6824a29,Demeclocycline HCl,AQ-002,REC-0004394,10000,uM
C33,b852b8f8-a185-46dc-afe4-44e2c0c653a6,Carbendazim,AA-002,REC-0007012,10000,uM
C34,b2bacad9-196d-4ab5-abeb-14ba445659ca,Ticagrelor,AA-004,REC-0002032,10000,uM
C35,9c0bdc78-b35d-464c-9f5d-d4813385bceb,Indigo,AA-001,REC-0063779,10000,uM
C36,de3839dd-73ca-4cba-8e89-6fd09634a5ac,Metoclopramide,AQ-002,REC-0000510,10000,uM
C37,8779a911-338d-41d5-a4d6-43e6787e85d1,4-Biphenylacetic acid,AA-001,REC-0063672,10000,uM
C38,1bfd5f73-cb03-4b4f-b3f7-0279f0ffaf32,Flumethasone,ZZ-001,REC-0001564,10000,uM
C39,ab327704-67dd-4805-b5a1-7f6947d77381,Quinic acid (no structure),ZZ-002,REC-0003281,10000,uM
C40,e206c980-7f00-43fa-a13d-05550b5478f5,Mupirocin,ZZ-001,REC-0000333,10000,uM
C41,f51a2d65-1478-4141-837f-461e5fa749e0,"2,6-Dihydroxypurine",AA-001,REC-0063678,10000,uM
C42,9de9b200-6f9c-4845-9bf6-978345f027cb,Dexlansoprazole,AA-002,REC-0000856,10000,uM
C43,97e9d16a-3555-4244-93a3-97cfbc67714d,"(1R,2R)-trans-N-Boc-1,2-cyclohexanediamine",AA-001,REC-0063793,10000,uM
C44,207e7055-4abe-48f8-a9a1-6a4b3675ac41,Eltrombopag,ZZ-002,REC-0001772,10000,uM
D05,fa572339-e1f2-493b-a29c-df9af6d7628e,Prochlorperazine,AT-005,REC-0002410,10000,uM
D06,723e5baf-4c0b-4d2b-997b-6f187d032e9a,Chlortetracycline hydrochloride,AA-001,REC-0002624,10000,uM
D07,c9f94ac3-3ee3-4287-ad90-03fd3eee187c,Nicarbazin,ZZ-001,REC-0064987,10000,uM
D08,3b4f0264-8ef4-40a8-970b-1796c3614fe8,Deltarasin,AA-002,REC-0001353,10000,uM
D09,2b275b0a-b07d-4d82-9f51-3939248e75d4,Brexpiprazole,AA-002,REC-0004283,10000,uM
D10,7452f332-7e06-4abb-a474-c0bf49a44c02,(-)-Ambroxide,AA-001,REC-0064037,10000,uM
D11,0c20ffe9-8928-4d76-bd1c-d12ffa14f964,Robenidine Hydrochoride,AQ-001,REC-0063936,10000,uM
D12,51e9a264-e641-41b4-9222-fca1ac43c53a,G007-LK,ZZ-001,REC-0001973,10000,uM
D13,92cd1dfc-7e62-493f-b6c1-a773bc46b1a5,Etoricoxib,AA-002,REC-0005374,10000,uM
D14,d01ca9b6-2297-4d65-8b9e-3bd5f8c3fa17,4-Aminosalicylic acid,ZZ-001,REC-0064994,10000,uM
D15,476752c8-d7ce-402a-aa2e-d0f38d17335d,Menbutone,AA-001,REC-0063941,10000,uM
D16,282fe9a3-92a6-4360-ab6a-07e8f4ef6a46,NMS-P937,AA-002,REC-0002349,10000,uM
D17,45c8f6f7-b006-4aa2-9d2e-8dfe9a8c81f7,Tiagabine,AQ-003,REC-0005460,10000,uM
D18,08faca22-9672-45f1-bc39-ca638c939efc,Ataluren,AA-002,REC-0001178,10000,uM
D19,778e0bfb-4cfb-483f-af2b-4b9b0f1a4141,Sulfogaiacol,FO-001,REC-0063949,10000,uM
D20,7a872016-d000-4e6b-a6ff-efbb3596e0c5,MM-102,AA-002,REC-0001627,10000,uM
D21,fb5b1002-2cd7-40ee-947b-fa0544067615,Benzocaine,AQ-001,REC-0000724,10000,uM
D22,624ef2e6-87a4-47f6-bc4a-e5664e4a9dfa,GDC-0152,AA-002,REC-0002211,10000,uM
D23,f3d989dc-be87-46e2-bcbb-977dcd8c7243,MNS,AA-003,REC-0001505,10000,uM
D24,05d6691f-9adb-4803-a0d0-6efb84c6da3c,HPOB,AA-003,REC-0001311,10000,uM
D25,acba845e-a747-430f-91b9-4b7fac00e13a,Efavirenz,AA-002,REC-0005363,10000,uM
D26,12d6c596-bf23-4842-9cf0-e9c32eaf410a,AZD2461,AA-002,REC-0001336,10000,uM
D27,b7830bcb-5fd5-48aa-b59c-a772e96771c3,4'-hydroxychalcone,ZZ-002,REC-0000081,10000,uM
D28,09b3139b-7d79-4d8d-8308-04a12ef93205,TAK-632,AA-003,REC-0001477,10000,uM
D29,0a31e131-4727-4dda-be50-2b5c8d53bf8e,2-deoxy-D-Glucose,AA-002,REC-0063616,10000,uM
D30,c4ce8387-90bc-4edf-8704-3c4fe24292a7,AZD3514,AA-002,REC-0001160,10000,uM
D31,cfdcb5e3-a3f7-4eb8-adc4-9b00286e5817,Usnic acid,AA-001,REC-0003453,10000,uM
D32,0b521ddd-b620-4b45-8a8a-87f0e9ff460b,PJ34,AQ-003,REC-0001469,10000,uM
D33,caa9253c-af06-4ab7-8899-0527353395ea,Acetylcholine,CM-001,REC-0000147,10000,uM
D34,de6ce9f8-7bfb-4b46-b648-0d2064350b2f,PP1,AA-002,REC-0002109,10000,uM
D35,cba3db46-870c-4a40-ae0c-f17848be9486,Tropine,AA-001,REC-0063965,10000,uM
D36,c6599b60-caf6-4e04-9210-bc37bc519b0d,Q-VD-Oph,AA-002,REC-0004443,10000,uM
D37,8052cf76-2c19-4421-985c-6b5bf9e7f78f,Tamsulosin,AQ-002,REC-0004187,10000,uM
D38,b7598926-c357-4763-847d-5e2bf7505a34,T0901317,AA-002,REC-0001390,10000,uM
D39,f34270fc-c40e-4999-a42f-bba8bf082fb9,Cyclogalegenol,AA-001,REC-0063972,10000,uM
D40,87d1a55d-74e1-4b2e-ab6f-09bc4c84068e,TG003,AA-003,REC-0001544,10000,uM
D41,baa50472-a1c3-4908-b71a-71d18ea8b000,Arctiin,AA-001,REC-0063875,10000,uM
D42,9ef62bbc-0d40-462a-90a7-415385c1c986,GSK923295,AA-002,REC-0000427,10000,uM
D43,6c1fb382-ec0a-4fdf-93a3-535420b8831e,Methylcobalamin,AA-001,REC-0063976,10000,uM
D44,a042535c-ed2b-45e9-a839-f8213f2d86f6,K-Ras(G12C) inhibitor 9,AA-003,REC-0000517,10000,uM
E05,950953b9-7750-4786-86fa-4815e80788c9,Diclofenac,FO-002,REC-0000485,10000,uM
E06,ca400097-e195-4bca-978c-e446f3f4c198,Iso-Steviol,AA-001,REC-0063798,10000,uM
E07,e95538c4-282c-4457-b7d1-6a21d40eda1c,Dihydrothymine,AA-001,REC-0063683,10000,uM
E08,23034ed1-6756-45fc-afd9-faa9fc2815f0,Dicloxacillin,ZZ-001,REC-0001765,10000,uM
E09,c780adde-4907-48f0-8e88-f2e6a6945056,Foscarnet,FP-004,REC-0002199,10000,uM
E10,00add390-30d5-40bd-8916-ef4a1e2a6909,α-Hederin,AA-001,REC-0063805,10000,uM
E11,6dc8a195-430b-4536-97c6-b850aaee3b0a,Tulathromycin A,AA-001,REC-0063690,10000,uM
E12,1057ab5f-c7d4-4729-86ed-9114ddfb7b47,Tilmicosin,ZZ-001,REC-0000290,10000,uM
E13,18aa4f56-eb61-4de4-a558-1084e8363d72,Moguisteine,AA-002,REC-0001073,10000,uM
E14,dfdb3c3a-9f2d-4088-96f2-2bd6d17df7c5,Ginsenoside Rg1,AA-001,REC-0063813,10000,uM
E15,d197f88a-18e1-44cf-905f-76e52eb04243,Isavuconazole,AA-001,REC-0063695,10000,uM
E16,ef4561a5-afa9-4ad5-b7ba-58ac9f373e6b,Carprofen,AA-002,REC-0002190,10000,uM
E17,bda62593-c997-4192-a7d3-b999830da054,Ornidazole,AA-002,REC-0001186,10000,uM
E18,932b6a94-91d8-4ef0-82cf-e10206bce697,Ginsenoside Rd,AA-001,REC-0063821,10000,uM
E19,afffca41-81e5-4438-b8fc-4ec785126958,Metaxalone,AA-003,REC-0004189,10000,uM
E20,9cbc0f68-6f85-4d89-a56f-0c52924425a2,Penfluridol,AA-002,REC-0000961,10000,uM
E21,9d8b1df5-5c12-40d0-b3fc-0a724105660c,Methenamine,AA-002,REC-0001690,10000,uM
E22,9658830d-aa7b-4cc9-914f-4e1e42f4fa9d,L-Cycloserine,AA-001,REC-0063828,10000,uM
E23,80a54b80-6bb3-432e-b7cd-c63532dd70c7,Oxiglutatione,AA-001,REC-0063705,10000,uM
E24,9d43b863-2df0-4a9d-b94b-25b5ebfdc776,Doxofylline,AA-002,REC-0002025,10000,uM
E25,6606ade7-0740-417e-890e-cfb394bd6f94,Mepivacaine,AQ-002,REC-0002021,10000,uM
E26,561e3052-2ce5-433d-9751-479640ceafcc,Gamma-Oryzanol,AA-001,REC-0063834,10000,uM
E27,cd8cd173-da11-4efe-a356-629a1f48702f,2'-Deoxyinosine,AA-001,REC-0063709,10000,uM
E28,8b388fe1-2933-4b15-bb44-725e9c1e32e5,1-Hexadecanol,AA-002,REC-0000032,10000,uM
E29,15c0a4a4-cbef-4f2b-8604-b4ee31854ccd,Antipyrine,AA-002,REC-0000250,10000,uM
E30,21e4b7fa-fe4e-4fa8-b2fd-d80f356d6350,Acetylvanillin,AA-001,REC-0063840,10000,uM
E31,69727f18-3699-483a-81c8-be7494c9cb70,Palmatine,AA-001,REC-0000489,10000,uM
E32,ca928dd3-247c-490c-9319-9af27f9b886d,Penciclovir,AA-002,REC-0002093,10000,uM
E33,4a19630e-f8ac-4853-bea5-a3bb9309dd58,Adrenalone,AQ-002,REC-0000170,10000,uM
E34,a00940ba-5d09-41d7-85d3-74d98f4afe62,Nordihydroguaiaretic acid,AA-002,REC-0003558,10000,uM
E35,caaef1b1-9b16-4657-b757-6123ec46423c,Secoisolariciresinol diglucoside,AA-001,REC-0063721,10000,uM
E36,133c4a22-0dde-4af0-b605-3b7ad34770c0,Chlorquinaldol,AA-002,REC-0002131,10000,uM
E37,0d08cf14-399b-428b-b903-893b065e0662,Reboxetine,BQ-002,REC-0000643,10000,uM
E38,1824750a-3ac1-4972-be51-3285ec51ae6d,Ethyl Vanillate,AA-001,REC-0063848,10000,uM
E39,60cc8636-9778-44ec-b427-1533dbe7b86c,Methyl gallate,AA-001,REC-0063729,10000,uM
E40,038cc1ff-908a-4826-bcc1-1c4561464f1a,Verapamil,AQ-003,REC-0001887,10000,uM
E41,b9886bea-6f24-46d4-9512-5900a2c3e0ff,Moclobemide,AA-002,REC-0000431,10000,uM
E42,deb33407-ba3d-46d7-930b-7602de4f6b3b,Cabozantinib,AU-001,REC-0001482,10000,uM
E43,be0f9cdf-c7c2-4bc8-99bd-91cff4f16567,Trigonelline,AQ-001,REC-0003427,10000,uM
E44,59fd2c77-010e-4e86-9bba-28966afa2ebe,Benzocaine,AA-002,REC-0000724,10000,uM
F05,a5b1b1f2-fcae-4575-91f0-7b7541060ca5,6-Benzylaminopurine,AA-003,REC-0005323,10000,uM
F06,187628c8-48bf-4583-9a55-84009bf9d049,Octenidine Dihydrochloride,AQ-001,REC-0063981,10000,uM
F07,a0f62dd3-ba27-40b3-9069-ee83b94cdf18,Cisapride hydrate,AA-001,REC-0063881,10000,uM
F08,e6683aac-40b6-41fe-9e70-5854cf035a25,VE-822,AA-002,REC-0002102,10000,uM
F09,ae47ac3c-2399-49eb-9197-a7f23e881b73,Dehydroacetic acid,AA-002,REC-0005355,10000,uM
F10,e3d62ade-d122-4698-8539-8645399ead91,Nadolol,AA-001,REC-0003125,10000,uM
F11,c91cd657-fde2-4c74-a46f-952e47035225,Thymoquinone (no structure),ZZ-002,REC-0003406,10000,uM
F12,00a2e88c-79fb-4c18-9484-956dc739689b,Zebularine,AA-003,REC-0000306,10000,uM
F13,a6c878f3-ab28-4b4e-acbb-82cb709dea1a,Methylene blue,AQ-002,REC-0003104,10000,uM
F14,6ade3744-9cc2-4fe2-ab89-f8b0ff8759c7,Melitracen hydrochloride,AQ-001,REC-0063991,10000,uM
F15,44f24303-64e8-495c-8ff0-40c5ab2615e0,L-5-Hydroxytryptophan,AA-001,REC-0063892,10000,uM
F16,05870eeb-c415-4bb4-85be-2e06d4112814,Marinopyrrole A (Maritoclax),AA-001,REC-0064050,10000,uM
F17,1e6668c3-1747-4f46-b2e8-06bedeffe12e,Xylitol,AA-004,REC-0003485,10000,uM
F18,05d3d216-5803-4edd-b3a2-16b673be0306,Clonixin,AA-001,REC-0063998,10000,uM
F19,218bbbac-6307-4265-a1a7-17ab43cbc9f9,O-veratraldehyde (no structure),ZZ-002,REC-0003174,10000,uM
F20,44e765c6-fa70-4dcb-8472-796ea53e1549,CGK 733,AA-003,REC-0001069,10000,uM
F21,558e7ba6-cfeb-4a94-9f11-3f35d0c893ef,Citiolone (no structure),ZZ-002,REC-0002649,10000,uM
F22,09088d9a-e1e4-4215-ad60-e85b18d5d4ce,Pramipexole,AQ-004,REC-0000300,10000,uM
F23,64defd4a-8e6a-442a-8954-c22d01d5ca69,Methyl syringate,AA-001,REC-0063901,10000,uM
F24,1b9cb591-3844-4e1c-a6bb-a0c730f5ac0a,DMH1,AA-002,REC-0001740,10000,uM
F25,c86af2c0-10d2-4533-89f6-6833bdbe12c7,Hexylresorcinol,AA-005,REC-0002956,10000,uM
F26,9a4f7576-9731-46d1-9f1e-25c0df6c389e,Azamethiphos,AA-002,REC-0006973,10000,uM
F27,95ff9f95-d1c1-48a6-ac40-d0e5fc7070d6,Indole-3-acetic acid,AA-001,REC-0063906,10000,uM
F28,ba1de190-62fb-4bdc-9b6f-85a7ce7ed6f6,Ilomastat,AA-002,REC-0002284,10000,uM
F29,b5710d35-7e51-43d4-841f-8c36aa265ab3,Succinylsulfathiazole,AA-002,REC-0001269,10000,uM
F30,b42c9932-f3f0-47d9-8874-b3195b9c9e69,lutein,AA-001,REC-0064013,10000,uM
F31,54e9ac28-0f89-4d07-b567-372ab2a7c987,Uridine,AA-002,REC-0001685,10000,uM
F32,3c0057cc-8d7d-424f-9e0b-ec0d94099354,Crenigacestat (LY3039478),AA-001,REC-0064053,10000,uM
F33,50f6a59e-934a-427f-ab3f-a22694b10ce1,Cefazolin,FP-002,REC-0004203,10000,uM
F34,bf54b2a5-deb4-4b08-9370-64e087e38a7d,Hydroquinine,AA-001,REC-0064019,10000,uM
F35,a7925b5c-390b-4887-b0f2-a6107ba30a0b,Maltose,AA-001,REC-0063914,10000,uM
F36,e3eeb63f-36f2-4e83-91cb-3b65eaeacfb5,BAF312,AA-003,REC-0001837,10000,uM
F37,4bd5e9e7-371b-4e94-acf3-f721543844f4,Diflunisal (no structure),ZZ-002,REC-0002755,10000,uM
F38,0bc493a4-9bd0-4929-9714-1136cd654275,Casanthranol,ZZ-001,REC-0064992,10000,uM
F39,93c6a777-6c59-4d67-ba9e-e2a32f0601b5,Mosapride,AA-001,REC-0000509,10000,uM
F40,81f78a29-a5f1-4d9c-9e73-74a8ad0f0f0a,RKI-1447,AA-002,REC-0001449,10000,uM
F41,746c93f2-abbd-4f33-b875-1ccd4fa971b7,"5,5-Dimethyloxazolidine-2,4-dione",ZZ-002,REC-0005321,10000,uM
F42,a73b7114-ddf3-4508-8422-3f38d0f04081,Protoporphyrin IX (no structure),ZZ-002,REC-0003258,10000,uM
F43,e219cd57-31a9-494c-8afd-913afae6ac82,Iproniazid,AA-001,REC-0001738,10000,uM
F44,2475360f-d09c-4d6a-9647-6758308c8044,PF-04418948,AA-002,REC-0001968,10000,uM
G05,d95e5481-1e03-4c7b-b831-45a96c193882,Cordycepin,AA-002,REC-0063426,10000,uM
G06,d035dbad-8297-495c-b82a-43473697995b,Desloratadine,AA-002,REC-0001630,10000,uM
G07,c13f9f6b-c0d8-4f91-83db-070158b2cdd6,Monocrotaline,AA-002,REC-0003119,10000,uM
G09,a57b1591-2789-4810-ad62-435072f4cedb,Pazufloxacin mesylate,BQ-001,REC-0063646,10000,uM
