address,reagent_id,reagent_label,reagent_batch_name,rec_id,concentration,concentration_units
AE27,23261359-bbe6-444c-87a4-b72c69564dbd,Droxinostat,AA-002,REC-0001080,10000,uM
AE28,4d43293f-a9ce-41b9-9d7f-e954d98f5767,Adenine,AQ-002,REC-0000163,10000,uM
AE29,87ff1074-1724-4606-a8dc-5b3f6103e5c5,ENMD-2076,AA-002,REC-0001008,10000,uM
AE30,f608963a-ab9c-4947-a54c-bfcfed8bbe11,Hydrocortisone,ZZ-001,REC-0001589,10000,uM
AE31,f196a3f4-a346-4afd-bf0f-b5a8655a0f2c,Topiramate,AA-002,REC-0000367,10000,uM
AE32,34ff2a8e-cec8-48ae-a018-a40e6fa225e6,Raltegravir,AA-002,REC-0002008,10000,uM
AE33,7142e95d-dbcd-4fe5-ba94-9ac01ab33bd9,Raltitrexed,AA-002,REC-0000395,10000,uM
AE34,421b10d7-b00a-4642-a185-3e12adf59786,Deferasirox,AA-002,REC-0001259,10000,uM
AE35,e6de6c29-03d2-45de-990e-f81e34a39099,Ispinesib,AA-003,REC-0001254,10000,uM
AE36,5424ddad-7e62-4506-a1bf-b2fcea8c02df,Mirtazapine,AA-004,REC-0001617,10000,uM
AE37,2f0c599b-232d-4ee2-a298-1fd54cb467ce,Dimesna,FP-002,REC-0002202,10000,uM
AE38,641e6422-deb8-4100-bb9a-675036d5910a,Indomethacin,AA-006,REC-0001103,10000,uM
AE39,e36e89c2-c131-4cc6-a77d-17e4017a6203,SP600125,AA-003,REC-0001613,10000,uM
AE40,39552361-7044-4982-b6d8-7afb20e66d54,Diclazuril,AA-002,REC-0001132,10000,uM
AE41,b2db2a65-ecb3-4bc3-a6c8-b26fc0288222,Bendamustine,AQ-002,REC-0000555,10000,uM
AE42,fcad9883-d953-4477-8148-4bd194462e2b,Mesna,FP-002,REC-0002213,10000,uM
AE43,5a2f6d74-152b-4d06-9f4c-8a06aed338a0,Safinamide,BQ-002,REC-0000833,10000,uM
AE44,e637c6e9-43f4-4a73-97d1-09f58a12e802,Nimesulide,AA-003,REC-0001252,10000,uM
AE45,8f320fe7-5407-4f03-b2a1-c5827da5fa52,Inulin,ZZ-001,REC-0065000,10000,uM
AE46,53c15faa-4096-41f7-84b7-997231ce9ae2,Travoprost,AA-001,REC-0064273,10000,uM
AF03,e9e3a778-f42e-4e23-b1d5-e84f5fef3fb4,Bakuchiol,AA-001,REC-0064279,10000,uM
AF04,c99373fb-d4bf-46b9-b8a7-cecf3a3f4bcc,Vitamin E,AA-001,REC-0064285,10000,uM
AF05,8b84f96c-e1a7-4053-9e1b-86b99a490622,AST-1306,BZ-002,REC-0000412,10000,uM
AF06,1e5c1fee-8a3f-4b4e-8c18-34b9004c682a,CCT128930,AA-003,REC-0002116,10000,uM
AF07,989daffa-b4ea-4d3f-8961-dd2e9d3b8464,Naringenin,AA-002,REC-0000657,10000,uM
AF08,d7d341d3-026a-43e2-ad94-6d350c052055,4-Aminohippuric acid,AA-002,REC-0000077,10000,uM
AF09,16340174-64c2-4d36-8f88-b37764b5785f,SGI-1776,AA-003,REC-0001554,10000,uM
AF10,c4c1d757-2c34-4a61-9168-cb9838071a88,WYE-125132,AA-003,REC-0000887,10000,uM
AF11,b54317db-ffec-4b48-8c81-c3266966547c,Curcumol,AA-002,REC-0000477,10000,uM
AF12,17cd9ea9-55c4-43a3-a5db-62f0aca110c1,ZM 323881,AQ-002,REC-0000903,10000,uM
AF13,de953fd9-e7f7-4018-a7e9-cfc1ee8496f8,AZ 960,AA-002,REC-0001076,10000,uM
AF14,491d942b-4a7a-419e-b95c-0fc1954dc59a,AS-252424,AA-002,REC-0000636,10000,uM
AF15,4da60bf6-cf25-4878-8f46-ecd0efc3b4c2,20-Hydroxyecdysone,ZZ-002,REC-0000042,10000,uM
AF16,c24e5618-f7d3-42a5-82ab-14ddd58f481c,PF-477736,AA-003,REC-0001119,10000,uM
AF17,dd98d6f8-6adb-45cd-a94e-e97d8b7ff47f,PF-3716556,AA-003,REC-0005436,10000,uM
AF18,7da549e7-60c2-4b06-ae3f-5bd24f25c1d8,CAY10505,AA-002,REC-0002240,10000,uM
AF19,f69178f7-c3dc-4de7-a64b-06a2f72beac4,Tolbutamide,AA-003,REC-0000940,10000,uM
AF20,11ed4498-2f95-4c92-8cab-991d078e0bdf,Dapivirine,AA-002,REC-0002092,10000,uM
AF21,1c751f68-4829-4f64-8d5e-565087e4d056,Telatinib,AA-002,REC-0002067,10000,uM
AF22,0a432a46-b36b-47c0-bf75-fec9a00fd9df,BMY 7378,AQ-002,REC-0000703,10000,uM
AF23,96e2c81d-0064-4f95-b80c-27fbb95a955a,Bupivacaine,AQ-004,REC-0000708,10000,uM
AF24,0f2c5acf-ddd7-41b1-9591-7b6b13278029,CHIR-99021,AQ-002,REC-0002242,10000,uM
AF25,103abba0-90b6-4820-81c3-98873f5a7ac9,BKM120,AA-002,REC-0001193,10000,uM
AF26,3f2ab2a9-c4cf-41d3-930c-ab3aa5f32c99,CH5132799,AA-002,REC-0002088,10000,uM
AF27,12d3f882-47d6-4a6c-9274-9deb4456140d,Estriol,AA-003,REC-0001091,10000,uM
AF28,339cff73-cae4-4cbd-8d44-83f9bbf2dc20,Clevudine,AA-003,REC-0002364,10000,uM
AF29,a9d49349-c7d3-403b-8795-17e93857c92e,Aloe-emodin,AA-002,REC-0000205,10000,uM
AF30,88c5fa00-1427-4fc3-9234-8533a53cb684,AMG-900,AA-003,REC-0000224,10000,uM
AF31,e296bb16-1be8-4a77-b3b3-04a021684b85,Loperamide,AQ-003,REC-0000587,10000,uM
AF32,4190d4ba-a567-4fa6-866b-e94ee7dbe95a,Ciclopirox,CS-002,REC-0000541,10000,uM
AF33,c7cddf34-85a4-445d-8446-a06d942c3a9e,Azomycin,AA-002,REC-0002169,10000,uM
AF34,b286bbae-e8f1-4e3f-9adc-4ce4b5d73835,Crenolanib,AA-002,REC-0001237,10000,uM
AF35,1f25ce66-d219-4a8c-b013-ab4e8f770c93,Nitrendipine,AA-002,REC-0001241,10000,uM
AF36,b7453615-9091-43fd-beb2-b800a878987f,Linagliptin,AA-002,REC-0001348,10000,uM
AF37,43349952-c396-466b-8bec-ea057c4ed569,Chrysin,AA-002,REC-0001185,10000,uM
AF38,c00e46fc-3c8e-4039-8a3f-59aee3f89122,CHIR-98014,AA-002,REC-0001225,10000,uM
AF39,f1bcc3c6-bf38-4b9f-89e1-dd6b247fa875,Pyrantel pamoate,ZZ-001,REC-0001928,10000,uM
AF40,f55df731-1754-4277-8f4f-b7f0e5886bad,Cinepazide,AT-002,REC-0002051,10000,uM
AF41,b846c644-fdf3-4e1e-bae8-66eff7937d3d,Artenimol,ZZ-001,REC-0002327,10000,uM
AF42,d3494487-6ed7-4cad-8ebc-87870582b5dc,Tivantinib,ZZ-003,REC-0001639,10000,uM
AF43,c7589413-5065-4805-a86c-8579dee28143,Spectinomycin 2HCl,AQ-002,REC-0004454,10000,uM
AF44,91292457-b1cf-4ff0-94b3-78f3ceaa4a06,Medetomidine,AQ-003,REC-0000505,10000,uM
AF45,611b72e3-c93a-40ff-b72a-679746666c3d,DEET,AA-002,REC-0005354,10000,uM
AF46,3c0c5426-44e0-404c-889e-ec71cb736e9b,Tafluprost,AA-001,REC-0064289,10000,uM
B03,7f36d9da-1743-48cc-a003-08b45a329fd4,Tofogliflozin(CSG 452),AA-001,REC-0064218,10000,uM
B04,d6a8b8c6-a77e-4c05-a8ea-6098148e0dc6,SF2523,AA-003,REC-0004660,10000,uM
B05,2f85dff4-d71d-48c0-a276-f77b36524970,Dyclonine,AQ-002,REC-0000579,10000,uM
B06,e3f31359-7c6f-4f8e-9f7f-71c31c4b11f1,Sulfadoxine,AA-002,REC-0005456,10000,uM
B07,950f6e78-22a5-4350-a1c4-84659c183920,DL-Carnitine,AQ-002,REC-0002191,10000,uM
B08,cf21a9aa-93bd-4b7d-bc3e-234d706378d6,"AT406, SM-406",AA-002,REC-0004378,10000,uM
B09,3e9a1cc2-a130-4898-a3af-3cf6cd35e025,Cytidine,ZZ-001,REC-0000997,10000,uM
B10,f3f096ab-8847-4e1d-84e3-d3fdffae79b5,Phenytoin,FP-002,REC-0001015,10000,uM
B11,2b5949cb-7f92-4ba4-9e49-dbe19e6df5f3,Gossypol,AB-002,REC-0000487,10000,uM
B12,06f4c38b-6fdb-47ae-811e-f43c2a512eb1,Dinaciclib,AA-002,REC-0001610,10000,uM
B13,db16b072-74b0-4147-807d-d41924640e10,Tiopronin,AA-002,REC-0000444,10000,uM
B14,f43d7bdc-7bac-4b87-bd28-7ef2f83e6efd,Isoconazole,CI-002,REC-0000511,10000,uM
B15,4b63e307-6eb4-4204-a141-3632d64f1cb4,Indole-3-carbinol,AA-002,REC-0001410,10000,uM
B16,3a075406-c1df-4be9-883d-5c258ac1448e,PF-5274857,AA-002,REC-0002311,10000,uM
B17,78e80db7-d0d0-4a71-8642-3c3624823c1d,Atorvastatin,FJ-004,REC-0000371,10000,uM
B18,f167d726-df48-4945-89f1-6487aa1a7373,Scopine,AA-002,REC-0000310,10000,uM
B19,bcfd8e37-a207-49e0-b47a-f9e924746612,(+)-Matrine,AA-004,REC-0000010,10000,uM
B20,50fe9629-0152-4710-8e4a-9d4a724a7fc8,Laquinimod,AA-002,REC-0002014,10000,uM
B21,eee622a4-a48e-4fd0-b6df-979caec8932e,Ivabradine,AQ-002,REC-0000622,10000,uM
B22,a8f21153-e070-4356-8963-080bec035e4b,Clarithromycin,AA-004,REC-0000265,10000,uM
B23,9af57c04-44c2-42c8-ad34-3498c5e7e57f,Neohesperidin,ZZ-001,REC-0001115,10000,uM
B24,99b358b6-8351-473e-a671-9785a70439d3,Lonafarnib,AA-002,REC-0001637,10000,uM
B25,c3f93f9f-7f22-416b-b066-1201fecbc017,Temocapril,AQ-002,REC-0000830,10000,uM
B26,31b71869-5f6f-4b08-ae25-a0e7825b8f9c,Medroxyprogesterone acetate,ZZ-001,REC-0001587,10000,uM
B27,b32a0d8d-34c1-41b4-a118-36bcc542d7b2,(-)-Parthenolide,AA-004,REC-0000006,10000,uM
B28,5f1a32c5-9531-4350-822e-c36c35281de3,INK 128,AA-002,REC-0002111,10000,uM
B29,a4d440d0-cd0b-4560-9d2b-5452d3f8fb6d,Lapatinib,AA-002,REC-0000558,10000,uM
B30,1638a39e-18e8-4053-9b9c-28800d12a7c7,Quinapril,AQ-002,REC-0000831,10000,uM
B31,7df96b76-acd9-4c44-8b82-b3a70fe0ced8,Rutin,AA-003,REC-0000506,10000,uM
B32,99472191-6b73-4e4d-ba4b-466cedaa3256,TAE226,AA-002,REC-0000639,10000,uM
B33,3db28d4d-135b-4fd8-afd1-f64b5d68fb25,Xylose,AA-002,REC-0002192,10000,uM
B34,08422ed1-218c-4661-90f5-21c348e00d7b,Pramiracetam,AA-002,REC-0000402,10000,uM
B35,7f2463b9-e4fb-480a-89cc-f933bc1f6935,Solanesol (Nonaisoprenol),AA-001,REC-0063634,10000,uM
B36,31487e8a-0b3d-4dab-883c-72aec85f91b9,Epiandrosterone,AA-003,REC-0001037,10000,uM
B37,de177b5b-9b50-48c8-b874-b47ea606e6ea,GSK1292263,AA-002,REC-0000951,10000,uM
B38,6aef5c60-7628-4bad-993b-d05b01edccf1,Mifepristone,AA-002,REC-0001596,10000,uM
B39,827d01ba-f82c-435c-86d7-940a8ba89ff7,Ursolic Acid,AA-003,REC-0001035,10000,uM
B40,f7b619eb-6f71-4aad-b1da-d2e5772340d5,BRL-54443,AA-002,REC-0002148,10000,uM
B41,cf36ddee-790c-4b5b-b644-9cad22c09f61,Almorexant,AQ-002,REC-0000203,10000,uM
B42,8a824690-f888-4617-a825-480a9b97dd53,TAK-733,AA-002,REC-0002029,10000,uM
B43,ee5b3d86-a412-47d0-a69a-a15f1b5a1375,Butylscopolamine,CG-002,REC-0002231,10000,uM
B44,a6a0b058-a450-4ff5-8345-c302b6f59cb5,IEM 1754,CG-002,REC-0000438,10000,uM
B45,3b3bb46c-9018-404a-9194-8f8a8c7e2265,Sitravatinib (MGCD516),AA-001,REC-0064224,10000,uM
B46,9d8a4c5c-8ef5-440d-ac0c-dadafe37eb92,JQ-EZ-05 (JQEZ5),AA-001,REC-0064237,10000,uM
C03,965c25de-f1c3-4d79-9269-1e30d0d5b160,GSK3326595 (EPZ015938),AA-001,REC-0064257,10000,uM
C04,51c2aa0b-7dcb-4b63-a0b8-cd78c968e076,L-α-Phosphatidylcholine,ZZ-001,REC-0065001,10000,uM
C05,6dd6799b-f1f1-4dfd-b5be-926c6dbc69b5,BI 2536,AA-002,REC-0000706,10000,uM
C06,ef462309-98dd-4f97-a9ab-b525fd950117,Riluzole,AA-002,REC-0001510,10000,uM
C07,60ae73d3-b5cd-41f8-84a3-fda7b46db42c,Ginkgolide B,ZZ-001,REC-0001534,10000,uM
C08,02c813da-4642-48b5-a468-e87f5ed9c5a4,Carbidopa,AA-002,REC-0000585,10000,uM
C09,28db2148-0207-467c-88cf-14ba985e6266,"Everolimus, Everolimus (RAD001), RAD001",AA-001,REC-0006316,10000,uM
C10,52ee655f-133f-49b7-8378-ad05ee66ce86,Nitazoxanide,AA-002,REC-0001400,10000,uM
C11,3ce6d9f2-082c-4663-9edf-7dc097a37867,Losartan,FO-004,REC-0000683,10000,uM
C12,4ce10993-da7b-4003-a8ae-109f5d6cbfce,Diclofenac,FP-005,REC-0000485,10000,uM
C13,ed4380aa-6c0d-4e54-870d-517868bd9c6b,AT9283,AA-002,REC-0001982,10000,uM
C14,b0c5eaa1-2350-48ac-a80b-f4db58e87d29,Ibuprofen,AA-004,REC-0001130,10000,uM
C15,85525477-3e60-45fa-8e84-a3c245c92e24,Bafetinib,ZZ-003,REC-0001773,10000,uM
C16,eb9e9227-6799-4908-b2ec-d5d16863ba84,Pregnenolone,AA-003,REC-0001039,10000,uM
C17,df487ab2-f3e2-4c12-8324-7e0f02e54d52,Ivacaftor,AA-002,REC-0001070,10000,uM
C18,e7f33067-5e77-4042-bfa6-737c04583a81,Adenosine,ZZ-002,REC-0000164,10000,uM
C19,6dc26c46-bc1a-433f-8cdc-154b687921d8,Meropenem,AA-002,REC-0002128,10000,uM
C20,4fdabbc4-e0bb-484c-b5bc-20dd38b0b037,Nystatin,ZZ-001,REC-0000295,10000,uM
C21,1209e5e4-0dc8-42e8-8bd0-698083ef7ccd,S3I-201,AA-002,REC-0000763,10000,uM
C22,0e4d200d-4984-4571-b804-c22ddf919d00,Dofetilide,AA-003,REC-0001146,10000,uM
C23,6e6c7a5b-4799-473f-9370-8ce7012bca15,Pelitinib,AA-002,REC-0000556,10000,uM
C24,f0512fe4-5192-45fb-9db5-db1517caf580,Sulfamethizole,AA-003,REC-0001169,10000,uM
C25,96157388-2602-4233-919b-c4f018389029,ABT-751,AA-002,REC-0000127,10000,uM
C26,4372f4cd-48ab-47a7-96d2-1caa2bf59f44,Theophylline,FW-002,REC-0000229,10000,uM
C27,32a5cc54-f9b7-4641-9b6a-908eea850ad1,Tigecycline,AA-003,REC-0000646,10000,uM
C28,8dd2c9cc-ed86-4b2f-9c90-f00d0d0cb6a2,Nicorandil,AA-002,REC-0001433,10000,uM
C29,eb825fe2-1baf-4c19-b91a-9a0d934c6ac9,MK-2866,AA-002,REC-0000390,10000,uM
C30,eca41077-0668-46e9-bc6b-727bd9e17576,Sulfanilamide,AA-002,REC-0000760,10000,uM
C31,5a856fa4-c2f1-44c7-8257-82dd9f833a50,Ranolazine,AQ-004,REC-0000484,10000,uM
C32,4dd0970d-9ed5-4142-9c7f-b2dfeb6ab9fe,Mometasone furoate,ZZ-002,REC-0001571,10000,uM
C33,da68cf52-9620-40cd-ad01-eff28a99bedc,Danoprevir,AA-002,REC-0000303,10000,uM
C34,35a1dd36-2c69-4caa-9b4a-27dc372757ad,Desonide,ZZ-001,REC-0001580,10000,uM
C35,f4653879-9c85-4850-8b91-6774fde7ebfd,Tranilast,AA-002,REC-0000569,10000,uM
C36,e79d33e5-1db1-4d03-82ec-2c09e55b189a,Pyrimethamine,AA-004,REC-0002074,10000,uM
C37,45d86c59-3864-4f87-a6fb-968af9aab9b4,Thalidomide,AA-003,REC-0000993,10000,uM
C38,87a4902e-37e0-42e6-ace8-418fde78d5b7,Piroxicam,AA-003,REC-0001427,10000,uM
C39,edeb8ac8-a596-4103-a95e-e1a7b1d6ad5d,Tipifarnib,AA-003,REC-0001256,10000,uM
C40,d8c8a62f-a197-4dd4-81c4-50a77b8c6f4e,Benidipine,AQ-002,REC-0000480,10000,uM
C41,c5cffb01-89e4-4dad-8d2b-c421c406d601,Dutasteride,ZZ-001,REC-0001601,10000,uM
C42,7abb8253-6577-4a3d-8df3-1a3d5e9177f2,Terbinafine,AA-002,REC-0000859,10000,uM
C43,dbaa417c-03c4-4ac9-8510-991178322e5d,AZD6482,AA-003,REC-0000420,10000,uM
C44,5624d159-b0f6-4d24-bdc9-2657fe57bc83,Uridine,AA-004,REC-0001685,10000,uM
C45,b33dfcc4-8db2-4dfa-901d-484956acd1fa,ML204,AA-001,REC-0064265,10000,uM
C46,88313cf8-393a-4e66-9d5b-0b1d7ec4421c,Fomepizole,AA-002,REC-0004198,10000,uM
D03,10694413-2792-4e78-ab5b-d0ca772514d1,Methyl salicylate,AA-003,REC-0006476,10000,uM
D04,9fcb9ebc-3f8d-4c1f-8d5f-b61b9d9b27b7,Halothane (no structure),ZZ-002,REC-0002935,10000,uM
D05,aa252cd1-11d8-4f1f-bb52-c9760b97b61c,Telotristat,AP-002,REC-0000588,10000,uM
D06,51e88dc9-84d8-4fe9-b13b-742066726442,Tubastatin A,AQ-004,REC-0000596,10000,uM
D07,bb99585a-5eee-486f-b4f1-a9add3ffe6b1,Lappaconite,CG-002,REC-0002336,10000,uM
D08,ecc6f273-261c-4e7a-919e-dadeb1e3c375,Alogliptin,AA-002,REC-0000206,10000,uM
D09,44197534-0e1c-4a41-ad4b-87374fa3089c,SB505124,AA-002,REC-0000844,10000,uM
D10,eddb9404-6912-473a-9542-aa05315daa9d,A66,AA-002,REC-0000113,10000,uM
D11,9246438a-477e-44d6-81b7-8ca73505094f,Salidroside,AA-002,REC-0000342,10000,uM
D12,f10d0a0d-8952-4f02-a2a2-77d9b994165a,Acesulfame,FO-002,REC-0000139,10000,uM
D13,7c498478-cc3d-4d06-933b-51db32ee49d0,Aliskiren,AH-002,REC-0000199,10000,uM
D14,4db34c14-b823-4f5b-adb8-e3ad03ef6c28,ICG-001,ZZ-002,REC-0001306,10000,uM
D15,b92aa8a4-79e5-433c-b538-ca0343f281d9,Cephalomannine,AA-002,REC-0001372,10000,uM
D16,296bc6f7-12cd-4ea6-b1b9-21d98caf9402,ZM 306416,AA-002,REC-0001539,10000,uM
D17,cd7170d6-73bb-46b9-9d8c-5d2857e98967,DAPT,AA-002,REC-0000673,10000,uM
D18,92742e12-3e41-4ead-8af1-c7cf8a11301f,PF-562271,BD-002,REC-0000883,10000,uM
D19,b6b07f34-2e32-4bf3-8b30-77530d579264,Ipriflavone,AA-002,REC-0001097,10000,uM
D20,bf855b09-7f7e-4e3a-a667-b2e80dae499a,JNJ-7777120,AA-002,REC-0000796,10000,uM
D21,18557f77-37ef-4f98-a0a1-1334040b7c0d,UK 383367,AA-002,REC-0000479,10000,uM
D22,40c379dc-384c-49c4-9a4e-7e780d2c3927,CHIR-124,AA-003,REC-0000902,10000,uM
D23,15b5306b-f9b5-4649-a860-a24cbabbff8c,Levosimendan,AA-002,REC-0000403,10000,uM
D24,fa3dde87-f693-4414-b4c1-5130139545e6,GW9662,AA-002,REC-0000685,10000,uM
D25,4c281d2f-82cb-4145-9369-4fd554658852,Esomeprazole,FN-003,REC-0000375,10000,uM
D26,f7523e66-2167-4a30-b9ba-e244173ffa5a,TG101209,AA-002,REC-0001084,10000,uM
D27,be2428ed-c48c-451e-9e87-ccb3bd31cc32,Bethanechol,AQ-002,REC-0000376,10000,uM
D28,2ec8a10a-b4d1-4f6a-9ac0-575832b82442,Evacetrapib,AA-002,REC-0000676,10000,uM
D29,9f0df6e3-69d2-4213-9c33-d4a9732ec2e6,CX-4945,AA-002,REC-0001447,10000,uM
D30,cf75457a-a01f-4d24-bcd5-499b0cd5ad67,KX2-391,AA-002,REC-0001140,10000,uM
D31,587f4070-e55a-4021-acc9-860e7979cc30,Famciclovir,AA-002,REC-0002080,10000,uM
D32,9848a442-c457-465e-8cef-5c99f8f41160,Rivaroxaban,AA-003,REC-0001150,10000,uM
D33,ded4b665-b51a-4f21-949b-5d0b0c87fe68,Amygdalin,AA-002,REC-0002250,10000,uM
D34,5e59d163-6327-4496-b855-e934adb21ac7,ZM 336372,AA-003,REC-0000824,10000,uM
D35,ce752e73-d201-470f-abc1-65ab8e9bf0a2,Manidipine,AA-003,REC-0000682,10000,uM
D36,49107798-1196-4561-8c16-41326ccf7a44,Rimonabant,AA-002,REC-0002055,10000,uM
D37,744a2da2-5533-498f-a375-3f9375ee469e,Baicalein,AA-002,REC-0000491,10000,uM
D38,7aa4da53-cffc-4056-a659-225c52dc92b7,AZ 3146,AA-002,REC-0000642,10000,uM
D39,bba7d95f-fb5f-4d6e-a560-a323f62ccf26,Novobiocin,FP-003,REC-0000347,10000,uM
D40,e33f9cd2-9bc7-42e2-8c5e-fca3fba20bba,Bindarit,AA-002,REC-0000405,10000,uM
D41,29919374-258c-4046-aa0f-c2b98e712da9,Cinchonidine,AA-002,REC-0001206,10000,uM
D42,4fd14f6b-e68e-4aa3-8a76-a30a242ce1c9,AZ 628,AA-003,REC-0000825,10000,uM
D43,e9336217-574b-45ac-8bd1-d9dcf0d60a4d,Quinine,AQ-005,REC-0000864,10000,uM
D44,dff8207c-a30d-418d-ab0b-50fb4747b4e8,Azilsartan,AA-002,REC-0000895,10000,uM
D45,ae6b4d06-8877-4762-9c4a-14a3688231f2,Perillyl alcohol (no structure),ZZ-002,REC-0003208,10000,uM
D46,8d75fcce-0d10-435c-a3fc-32a49e790355,Rivastigmine,AA-001,REC-0000818,10000,uM
E03,ffd93a51-40cc-49e4-a5c9-e2d69db7a8b9,Citarinostat (ACY-241),AA-001,REC-0064193,10000,uM
E04,8e504a89-0934-4b48-afeb-4062c1f703c1,Belizatinib (TSR-011),AA-001,REC-0064206,10000,uM
E05,9fed6dfb-bb91-40e4-b777-317fbd082095,Linifanib,AA-002,REC-0001529,10000,uM
E06,f5dadeb7-de01-469e-a079-941903845c18,Pimasertib,AA-003,REC-0001172,10000,uM
E07,b7547de0-9e9b-47a9-a852-efc57660185f,PFI-1,AA-002,REC-0000802,10000,uM
E08,2ba7e1b0-397f-452a-a812-2af21b2c1b29,Prednisolone,ZZ-001,REC-0001577,10000,uM
E09,03b67f22-521c-4c5f-8275-d71c820f3679,BMS-536924,AA-003,REC-0000653,10000,uM
E10,2d411377-14ee-4ca9-968c-5e70f687ba3d,AEE788,AA-002,REC-0000174,10000,uM
E11,c81005cf-241f-4080-9872-20d38467b5e1,KU-0063794,AA-002,REC-0002086,10000,uM
E12,97c79277-3006-4b67-a98e-160af2f306b1,Nimodipine,AA-003,REC-0000504,10000,uM
E13,6a516499-6ad2-408a-b5f5-3beeb3c9c894,Gefitinib,AA-003,REC-0000557,10000,uM
E14,9f400693-71ac-47ea-aa92-88e1acd200fb,Betamethasone,ZZ-001,REC-0001575,10000,uM
E15,50ebf772-fbec-4d60-a41a-13e276117a5c,Letrozole,AA-003,REC-0001258,10000,uM
E16,d5380616-9148-464a-a3b3-299c48f87f96,Quetiapine,AH-002,REC-0002187,10000,uM
E17,1ed0c449-b5d4-45c6-b928-909ee76e3706,Pazopanib,AQ-002,REC-0000907,10000,uM
E18,f1db957f-a896-499c-8743-35cfe1622b96,Pracinostat,AA-002,REC-0000804,10000,uM
E19,ec2d0412-eda2-424b-adfd-c6fb8c4667f7,JNJ-7706621,AA-003,REC-0000753,10000,uM
E20,174d3531-179d-4615-92ee-6acb8ee47d40,Toremifene,AG-002,REC-0000567,10000,uM
E21,35f8b84e-dc4d-4340-b0c9-c342117516ad,Vorinostat,AA-003,REC-0001388,10000,uM
E22,f08d1066-e8ee-4adc-8fb1-37d02ab81525,BIX 02188,AA-003,REC-0001088,10000,uM
E23,3160c07e-47f5-4b8d-9aff-04a894c4fa00,Ramelteon,AA-002,REC-0001203,10000,uM
E24,da182e22-ba84-4df5-a217-408647556073,Rifaximin,ZZ-001,REC-0000293,10000,uM
E25,818159cf-3ee3-4d61-b79e-343d065a923b,Olaparib,AA-002,REC-0001411,10000,uM
E26,de1f5a00-452b-42dd-863b-471ddacc031b,Saxagliptin,ZZ-001,REC-0001618,10000,uM
E27,d8b05528-b629-41cc-8a77-981dd5933fef,Acarbose,AA-005,REC-0000133,10000,uM
E28,82b6a061-6021-4c9d-9ac2-a5ef32c9f51a,Acyclovir,AA-005,REC-0000153,10000,uM
E29,45370b4c-0d2a-465d-a4db-e84f74ec0bf7,PHA-665752,ZZ-001,REC-0001288,10000,uM
E30,d13f1f64-fd38-40be-9edb-f882be982132,AZD8055,AA-002,REC-0000589,10000,uM
E31,d79f88cd-2a7a-41ae-b0c7-a6bf3a2b1090,Asenapine,AT-002,REC-0001452,10000,uM
E32,61e2ab08-a07e-45f5-95fc-5a36079b02fe,Proparacaine,AQ-002,REC-0000584,10000,uM
E33,2949529c-2f46-4657-956c-35c7a9387ec1,Vismodegib,AA-002,REC-0000530,10000,uM
E34,435c4e08-ba49-4fac-b040-fa07d6dece55,Tazarotene,AA-002,REC-0001625,10000,uM
E35,beb013bd-2424-43b7-9c74-39f1e3de56f0,Cilostazol,AA-002,REC-0001602,10000,uM
E36,22459065-0822-4c30-b762-a4bc38b937bf,Chloroxine,AA-002,REC-0001184,10000,uM
E37,5255344e-491b-4055-aa5c-bc11665fba04,KU-55933,AA-003,REC-0001360,10000,uM
E38,159b37d4-0edf-458c-9007-8631b385d175,H 89,AQ-003,REC-0000769,10000,uM
E39,716dcf2d-5bec-4dd5-a24e-0cfa25383a6f,Ki16425,AA-002,REC-0001397,10000,uM
E40,c12ee74a-25d4-4917-bed2-d2a104f66679,Pefloxacin,BQ-004,REC-0000549,10000,uM
E41,7710e475-14bf-483b-bf5f-6d64ba9b26ac,Vatalanib,AQ-002,REC-0000790,10000,uM
E42,3d016844-dff4-4c78-b029-9b890bdf8b19,Clotrimazole,AA-003,REC-0001377,10000,uM
E43,bb379019-2182-4ce9-826f-65b7b5e5b2a0,Fluconazole,AA-002,REC-0000527,10000,uM
E44,149538e7-99ce-43db-b7d3-0454f14e921e,Roxatidine acetate,AQ-002,REC-0000415,10000,uM
E45,913292c1-216f-43a3-a5af-3ae87afcfb41,GSK180736A (GSK180736),AA-001,REC-0064199,10000,uM
E46,61f0dbc0-55f1-40aa-b6a8-93a21d7be88b,TAS-102,ZZ-001,REC-0064998,10000,uM
F03,92dec8a8-bee7-464b-9a18-f9b5c8b02856,HJC0152,AQ-001,REC-0064219,10000,uM
F04,49f5c1f6-7dd8-4275-81a0-c1c680c99a00,FX1,AA-001,REC-0064230,10000,uM
F05,ba61734f-b126-4dd1-975a-da1f52c37cae,Cyproterone acetate,AA-003,REC-0000368,10000,uM
F06,e3908b70-7225-41af-902f-d2f0ad13ef78,Tenoxicam,AA-002,REC-0001319,10000,uM
F07,7320b602-ee13-42ee-b878-c4eed18f660d,Emodin,AA-002,REC-0001492,10000,uM
F08,36de9531-38c6-410c-af96-14dee25a9c52,Varlitinib,AA-002,REC-0001486,10000,uM
F09,fa669568-d6c3-461c-a4b4-82643067e7f2,Orphenadrine,AG-003,REC-0000929,10000,uM
F10,5ce1db62-7cbc-4842-a3a5-eb15d1c9505d,Phenytoin,AA-004,REC-0001015,10000,uM
F11,f60c8522-1fbd-43ab-8194-a551008943ff,Gramine,AA-002,REC-0001514,10000,uM
