address,reagent_id,reagent_label,reagent_batch_name,rec_id,concentration,concentration_units
E36,a60b1b9b-46b8-4f63-a9f5-42f132b7d7fd,GSK6853,AA-002,REC-0004409,10000,uM
E37,0b8246a1-fa6b-4d48-9904-7deff2fad947,VER-50589,AA-002,REC-0002059,10000,uM
E38,0abe2071-059f-4de4-b581-c630ee914af8,Entrectinib,AA-002,REC-0001930,10000,uM
E39,3e1dc6a6-6b31-4784-a9f3-e9166b0d25cc,Monomethyl auristatin E (MMAE),AA-002,REC-0001832,10000,uM
E40,d3de65a1-8971-472c-bcc6-bc0dfe9d687d,FCCP,AA-003,REC-0005376,10000,uM
E41,17a4eabf-48ad-4002-b71a-4bb42d40b5de,Nexturastat A,AA-003,REC-0001859,10000,uM
E42,46620c8a-3462-406d-b354-a2cd4170525f,BIX 01294,AQ-002,REC-0002009,10000,uM
E43,096fa2a2-afb9-4e51-9514-7782a3e72883,LFM-A13,AA-002,REC-0001693,10000,uM
E44,54bfb8d0-6621-4d7c-b77e-168e208ecee1,CPI-455 HCl,AQ-001,REC-0064134,10000,uM
E46,ebc04d9f-1af1-4352-aede-015e70e4a1d4,BTSA1,AA-001,REC-0064251,10000,uM
G03,09cc8736-8465-48d7-8f88-086fdf15f915,Palbociclib,AQ-003,REC-0001997,10000,uM
G04,b38ffc81-2a43-44c2-89fa-7073890e85aa,Farnesol,AA-001,REC-0064291,10000,uM
G05,98cf8fe0-be63-488b-86f7-0c122fcaf626,Uprosertib (GSK2141795),AA-002,REC-0005465,10000,uM
G06,0f2237c7-2c46-4b52-9707-c2698389d4e5,AZD5363,AA-003,REC-0002045,10000,uM
G07,13506924-2967-4b23-bdd8-6a2e3cbb1e1c,EPZ015666(GSK3235025),AA-001,REC-0064073,10000,uM
G08,a2415135-6a3e-47cb-85b6-7a1b6adfd1d2,AS101,FH-001,REC-0064139,10000,uM
G09,e6382732-9d9d-48d6-877a-44ce0f6f1793,HO-3867,ZZ-001,REC-0000472,10000,uM
G10,f8e607f2-e16f-423d-bbe3-015b4fced937,WY-14643,AA-003,REC-0001019,10000,uM
G11,7a78cc54-8990-40b2-b428-59e1ab9b6f51,D-Luciferin,ZZ-001,REC-0005358,10000,uM
G12,15f526f8-a3d1-48ab-b74b-45cdf5abfd16,5-Iodotubercidin,ZZ-001,REC-0005322,10000,uM
G13,be19a0aa-bb02-4cc5-85b8-b5a9449c8119,Y-320,AA-002,REC-0001784,10000,uM
G14,0b4286ba-6b06-405a-ba3d-1bb8d928306e,PU-H71,AA-002,REC-0002115,10000,uM
G15,efa96e2e-7e89-4a69-8eac-004365a2af95,"Emricasan, NSC 303580, PFTmu",AA-002,REC-0004399,10000,uM
G16,97e29686-8b87-4004-a344-a4ebcfba53bf,ZK756326 2HCl,AQ-001,REC-0064146,10000,uM
G17,efd9460a-6772-49a1-9353-cdd42b1671b2,GNF-5,AA-002,REC-0000428,10000,uM
G18,e69979a4-1e3e-43c3-a750-1d8b23f1472e,ETP-46464,AA-002,REC-0001274,10000,uM
G19,b0667a7e-7561-411c-8f26-c8487fb57ee4,Erlotinib,AA-005,REC-0000821,10000,uM
G20,7f3ff63f-e601-44c0-9ebd-da26335cce50,1400W 2HCl,AQ-001,REC-0064152,10000,uM
G21,02683e85-0bb0-45fa-8ff6-70a8712f3e37,SB273005,AA-002,REC-0001946,10000,uM
G22,1b145172-e7f0-4899-93a2-263216b73da2,Vorapaxar,ZZ-001,REC-0001877,10000,uM
G23,b92bc763-5498-41c2-96d9-69168613f750,A-1155463,AA-001,REC-0064078,10000,uM
G24,c8c97146-2862-4162-a681-c73635d7659f,WNK463,AA-001,REC-0064159,10000,uM
G25,2002daa5-9586-4c7e-a217-86f18c963680,CFI-400945,AA-002,REC-0003926,10000,uM
G26,fa4b552d-0c71-49fa-ae19-40b0b7e87c0e,GlyH-101,AA-002,REC-0005384,10000,uM
G27,85341c73-6f10-4b74-93fe-7bc9b0d5280e,AMG319,AA-004,REC-0000221,10000,uM
G28,215cce62-0733-440a-9ec4-190764a6956f,Lys05,AQ-001,REC-0064165,10000,uM
G29,742d17de-67c4-4f96-bff2-1ca8c8758962,IM-12,AA-002,REC-0000900,10000,uM
G30,5454caaa-f58a-492e-a64b-6a306eeab24a,SCH 58261,AA-003,REC-0004128,10000,uM
G31,50c8fb6c-7931-4f34-8843-c51eced68f23,4-Hydroxytamoxifen,AA-003,REC-0004084,10000,uM
G32,6dc8a450-47e7-4d44-961e-bb0e6e8512c6,ML-7 HCl,AQ-001,REC-0064171,10000,uM
G33,dabbe863-5b9f-4aa9-afd4-ccc23d77c595,AGK2,ZZ-001,REC-0000184,10000,uM
G34,cd64c0fa-1661-486b-a54e-903ca40f0c07,GMX1778 (CHS828),AA-004,REC-0005385,10000,uM
G35,149d107d-92fb-437f-99e5-69fa9d40fd8a,BI-847325,ZZ-001,REC-0001871,10000,uM
G36,9efbdc1d-0bf9-4da6-ac27-1b3b2b1a79d3,S49076,AA-001,REC-0064177,10000,uM
G37,248d6f9e-1e41-4612-8153-ba40d3622da8,N6022,AA-002,REC-0001251,10000,uM
G38,09cca05f-cf85-4461-b816-8a37c21eb25a,Resiquimod,AA-002,REC-0003991,10000,uM
G39,f2d495b6-0156-49a1-a0e3-58e6aaa8729d,"Brilanestrant (GDC-0810, ARN-810)",AA-001,REC-0064086,10000,uM
G40,cbece0c5-1074-4bd8-ad81-61892607a3c0,PNU-74654,AA-003,REC-0007238,10000,uM
G41,e18a4bd6-6593-4661-af43-543fd4d229e4,RBC8,AA-002,REC-0001959,10000,uM
G42,8f75d9ac-4d7a-4bb4-9afd-a785a23b9ca8,Mitomycin C,AA-006,REC-0003116,10000,uM
G43,774ee37d-b80b-4cee-bf8e-df9767928f2e,LJI308,AA-002,REC-0005410,10000,uM
G44,50dc1f4c-360e-4fa5-9e6b-96f59cfcd172,Importazole,AA-001,REC-0064187,10000,uM
G46,30442740-de46-4812-82db-42849115a779,Geranyl acetate,AA-001,REC-0064297,10000,uM
I03,9902bb70-c511-485f-b1b9-859256b29d8c,2'-Hydroxy-4'-methylacetophenone,AA-001,REC-0064303,10000,uM
I04,6071070b-5ca3-42d5-b06b-e8ea6a4f7f8e,Ipragliflozin (ASP1941),AA-001,REC-0064246,10000,uM
I05,a8329d8e-2377-45f9-9fd7-ed4c2955b665,JSH-23,AA-003,REC-0000905,10000,uM
I06,c996822d-04e9-4c22-a6c0-ef048793f2fe,CC-115,AA-002,REC-0004086,10000,uM
I07,c60756f8-43ed-4eec-957b-c4b90fbaf296,GSK1324726A,AA-002,REC-0001824,10000,uM
I08,744ac8fa-b484-43ab-9e72-cd6370a20a5a,Cucurbitacin B,AA-002,REC-0005350,10000,uM
I09,0d8f0398-261d-474b-9036-35ead0b6901e,OTX015,AA-004,REC-0001788,10000,uM
I10,bd6e5765-a86b-4f0a-9756-5d70f2d427ab,"PD-1/PD-L1 inhibitor 1, AXL1717",AA-002,REC-0004435,10000,uM
I11,095821d4-56b6-4473-874a-73adf382b53c,Cerdulatinib,AQ-002,REC-0001886,10000,uM
I12,6867ddab-63e0-4dbf-b50f-883d11133b73,BH3I-1,ZZ-001,REC-0063601,10000,uM
I13,34ef51ad-9cfb-43b7-a14b-5c60fbf45274,4E1RCat,ZZ-002,REC-0000078,10000,uM
I14,01ba1031-8cce-47a0-9fd6-6e5ae2bbd5fc,Tiplaxtinin,AA-002,REC-0001305,10000,uM
I15,fadf62e4-ff52-44c4-9460-8fa1e0286d1e,PF-431396,AA-002,REC-0001904,10000,uM
I16,0b6cbab4-ee5e-4407-9a75-48fb6ba190a8,BFH772,AA-001,REC-0064113,10000,uM
I17,14d74018-bd84-4d8f-b24a-f71d624190dc,(-)-p-Bromotetramisole,BV-002,REC-0000007,10000,uM
I18,08580c8d-fada-469a-ae9f-3cd43355ae63,STF-31,AA-002,REC-0001718,10000,uM
I19,636ef984-3d0c-4a37-a529-16e33f8e0a45,PND-1186,AA-002,REC-0001942,10000,uM
I20,c313e47f-aaf2-4823-9659-d0a3401be25e,MK-4101,AA-002,REC-0004423,10000,uM
I21,431c34e3-0172-4c9f-b9f3-b7efd3249e6e,Anisomycin,ZZ-001,REC-0002274,10000,uM
I22,4068dc5d-eaa7-407c-8b55-fa248bb049b0,NCT-501,AA-002,REC-0005423,10000,uM
I23,42900b95-f0da-4b95-8d90-cf9f460115b7,SU5402,AA-002,REC-0001810,10000,uM
I24,0057466c-76df-4fad-b352-c4adfce7dc4e,PF-8380,AA-003,REC-0004255,10000,uM
I25,5127582d-ce41-4025-93f5-236e7044a829,PD 151746,AA-002,REC-0001109,10000,uM
I26,6640d192-ba01-4aa2-8fba-4d4f84bbfd35,Ochromycinone (STA-21),AA-001,REC-0064099,10000,uM
I27,b1195747-a923-4cc9-8b2c-a14158e634e2,YK-4-279,AA-002,REC-0001962,10000,uM
I28,72dc9c3c-a2ad-46c1-b0e7-a5192789efed,IC261,AA-003,REC-0003947,10000,uM
I29,b42cc64b-1ca4-4986-9d15-e6c1bb45ecbe,LEE011,AA-003,REC-0001894,10000,uM
I30,a1dba653-c6b0-4261-adcb-fd9497d657a6,TIC10,AA-002,REC-0002315,10000,uM
I31,c1b02592-dd82-4737-b7f9-0a44fd02cad1,BG45,AA-003,REC-0001282,10000,uM
I32,fec68e8f-cf8d-4f9c-a66f-8ced4dab44a9,IQ-1,AA-002,REC-0005399,10000,uM
I33,b0b3e74e-a3bc-41de-89a6-a2cbd68a1d5a,CRT0044876,AA-002,REC-0001419,10000,uM
I34,fd767bcd-1442-4bfc-802f-e78c215cb6a3,Napabucasin,AA-002,REC-0001699,10000,uM
I35,61bf3248-73fb-4c5f-9825-5211f8f16880,Verdinexor,ZZ-001,REC-0001416,10000,uM
I36,fcf60352-d4d2-43c4-b697-b1078f85e4a9,Melphalan,AA-005,REC-0003085,10000,uM
I37,3b0c46ca-8186-4c47-a14c-80f22229e5ad,BTB06584,AA-002,REC-0001314,10000,uM
I38,c02c7dcc-3412-4b07-b219-91e4f651d339,SKF96365,AQ-002,REC-0005453,10000,uM
I39,ca1bd682-5b24-4b59-8cb2-a87312fbd7fe,Bikinin,AA-002,REC-0001278,10000,uM
I40,45b96883-0f64-4e51-93ee-2dd3a32963b2,SHP099,AQ-001,REC-0004448,10000,uM
I41,53c27753-8e23-434f-a972-442d46b37be3,MG149,AA-002,REC-0001853,10000,uM
I42,9475f2ea-8f0b-4542-bffd-d034b0babe14,VE-821,AA-002,REC-0000916,10000,uM
I43,1be40c41-b0dc-4b7f-bd26-891f14538d7d,PRT-060318 2HCl,AQ-001,REC-0005445,10000,uM
I44,4e41bc14-92b0-4dd5-a37b-4f74253fcfb0,VLX1570,AA-001,REC-0064135,10000,uM
I46,51784378-f833-4be6-b210-dc85242fd6c4,SKPin C1,AA-002,REC-0062803,10000,uM
K03,56b52159-4e6f-484a-a03c-e16d07e93b3d,Pemetrexed,FP-002,REC-0005434,10000,uM
K04,4c05cee0-740f-4e0d-9aad-8951a8939164,Nonanoic acid,AA-001,REC-0064292,10000,uM
K05,3bed9a17-b327-437c-b36d-cf451cadfb98,INH1,AA-003,REC-0000458,10000,uM
K06,fb22c861-bbc2-430b-80bd-9f3052dd6164,GW0742,AA-003,REC-0002094,10000,uM
K07,3193c6de-e848-4a67-a3ec-efd328952d47,KNK437,AA-002,REC-0001660,10000,uM
K08,65ff271e-f927-4c11-9555-f6a8c522cb3f,SR-12813,AA-002,REC-0005454,10000,uM
K09,a1afc52a-8080-4a14-bed4-e716f5462598,(S)-crizotinib,ZZ-003,REC-0000015,10000,uM
K10,69022dfb-2444-48f1-8011-686e86d35452,NSC 23766,AQ-002,REC-0002004,10000,uM
K11,c79e3fc0-5458-43b7-8def-71b9e629991a,Dovitinib,AR-004,REC-0002230,10000,uM
K12,48619cd6-3734-4b4e-949c-8be041630a23,3BDO,AA-001,REC-0064143,10000,uM
K13,2e707aed-d9d5-430f-a64c-7b860e5e4edc,AZD7545,AA-004,REC-0001711,10000,uM
K14,4f87c12a-7620-4a95-9a21-18181aa85777,GDC-0349,AA-002,REC-0001984,10000,uM
K15,ed026f65-fafe-44ca-8c2a-80b92f5d9401,Akti-1/2,AA-003,REC-0000189,10000,uM
K16,441afe3c-2dd3-419c-ae85-b7a37736a52f,Saccharin,IK-001,REC-0003311,10000,uM
K17,07322256-df26-4a93-81de-446f0007503c,GNE-7915,AA-002,REC-0000872,10000,uM
K18,775e840c-558e-4ab0-806c-57e9c9e8f7d6,Macitentan,AA-002,REC-0000868,10000,uM
K19,84b441a8-b6f5-445a-bc5e-6e6c3d191d52,Docetaxel Trihydrate,AA-001,REC-0064077,10000,uM
K20,df642afe-63ae-4461-b4d5-fa5bf85e8dcd,Miransertib (ARQ 092) HCl,AQ-001,REC-0064153,10000,uM
K21,1fb08277-bbd7-4df7-b4a1-796b63c63b56,Decernotinib,AA-002,REC-0003935,10000,uM
K22,0f69cf14-64aa-48eb-a789-c5e9389b673b,Chaetocin,AA-001,REC-0064102,10000,uM
K23,8b4e347a-9312-4582-afc1-52ca21f5ee37,A-1331852,AA-001,REC-0064079,10000,uM
K24,8b5bc716-e2e7-4cf5-a5cf-889076db93a6,UNC3866,AA-002,REC-0003889,10000,uM
K25,da8f15f8-a75c-4c87-b311-2a27214eab0b,GDC-0623,AA-003,REC-0001229,10000,uM
K26,da752ae2-57d5-4256-af02-48bdec6e26c7,Tubercidin,ZZ-001,REC-0005464,10000,uM
K27,20573c01-bde4-4568-860c-7110b7fb7ea7,AI-10-49,AA-003,REC-0004082,10000,uM
K28,beb725ed-dd70-40d8-9983-7de144fb69fc,BGP-15 2HCl,AQ-001,REC-0064166,10000,uM
K29,e06f8b49-138e-4090-a955-9a3c691f7d9d,LMK-235,AA-003,REC-0001796,10000,uM
K30,5382f0a2-5b25-40e4-b000-bb250e07c206,ZM241385,AA-002,REC-0004127,10000,uM
K31,e62d4edc-6b6e-42f0-a3ba-5e9f09029f85,Licochalcone A,AA-005,REC-0001723,10000,uM
K32,d486deed-4e62-4d1d-b2d4-720cfb927738,LXR-623 (WAY-252623),AA-001,REC-0064172,10000,uM
K33,78dbaf14-29d7-4b8d-acb1-ada0ea6c885f,Ledipasvir,ZZ-001,REC-0001725,10000,uM
K34,5f3bb162-59ed-4f0a-b5c7-ba241aea8507,RHPS 4 methosulfate,CU-002,REC-0062865,10000,uM
K35,3d144e80-5584-4169-a7a0-9b00fb4c84ca,Cyclo(RGDyK),ZZ-001,REC-0002365,10000,uM
K36,0d4b5780-ef18-4f59-9abd-079bfbfc82a9,RRx-001,AA-001,REC-0064178,10000,uM
K37,abf8327e-bedf-4bb3-b800-714d8d4b233b,BRD4770,AA-002,REC-0001951,10000,uM
K38,c500a212-c3b8-4fc2-b242-0519294310d9,Radotinib,AA-002,REC-0005447,10000,uM
K39,a68114dd-7561-4851-b504-48bac6447824,Tenofovir Alafenamide (GS-7340),AA-001,REC-0064087,10000,uM
K40,74b2f48b-2700-4383-937f-687d0166f26d,Troglitazone,AA-005,REC-0003538,10000,uM
K41,9149c323-09ae-4612-8932-dcdebfd4b208,BQU57,AA-002,REC-0001816,10000,uM
K42,44221caa-6374-4017-9eb4-e1fbf8aeb43d,MS049 (hydrochloride),AQ-002,REC-0004425,10000,uM
K43,aaaa4402-e97a-47ea-8aa0-1f3ba6f8e310,NVP-CGM097,AA-001,REC-0064088,10000,uM
K44,a0d3f1d8-a8f0-45cf-a6cf-65b42a42b40f,8-OH-DPAT (8-Hydroxy-DPAT),AA-001,REC-0064188,10000,uM
K46,26a1a0c5-7734-4574-bafc-6123b63acc32,Lanolin,ZZ-001,REC-0065007,10000,uM
M03,dca2a254-0ef7-4840-a26c-664046d6b598,Salirasib,AA-002,REC-0004013,10000,uM
M04,d8147fd0-a04e-48e1-abec-d467299e53d1,Diphenyleneiodonium chloride (DPI),AQ-001,REC-0064247,10000,uM
M05,846a3a43-5f85-465e-afc1-72d4f0a8f16f,BAY 11-7085,ZZ-002,REC-0001717,10000,uM
M06,4e871a90-6331-4390-af16-8ea97029c666,Avadomide(CC-122),AA-001,REC-0064089,10000,uM
M07,048b4ea4-f4b9-46da-8a59-b768240cb8c8,PI-3065,AA-002,REC-0001635,10000,uM
M08,08d37d47-863f-4264-b60e-fb5b402bd727,ONO-4059 (GS-4059) hydrochloride,AQ-001,REC-0064110,10000,uM
M09,a35b5e0f-180f-4dc6-9ac4-739b36fd7ec1,BRD7552,ZZ-001,REC-0001875,10000,uM
M10,1d27dabc-2a97-4b91-8784-dc5eabbf8b3c,PD-1/PD-L1 inhibitor 2,AA-002,REC-0001783,10000,uM
M11,76818296-a5d3-46ff-9e6e-86b83a290fe4,Lomitapide,AA-002,REC-0001666,10000,uM
M12,f5ac04a7-6fb3-4f04-8405-1d79635fe686,BML-284,AQ-002,REC-0004138,10000,uM
M13,12a54e22-8812-459c-bd1b-77c9e62c9f52,PTC-209,AA-002,REC-0000627,10000,uM
M14,9b82db2a-ad3e-4e5c-876e-3342e2b9989b,SH5-07 (SH-5-07),AA-001,REC-0064090,10000,uM
M15,e9b09b42-7b06-4d48-a012-9697ab022270,Pilaralisib,AA-002,REC-0002228,10000,uM
M16,f5cd4df4-c3cf-46ee-a0b5-e26c4da978e8,BAW2881 (NVP-BAW2881),AA-001,REC-0064114,10000,uM
M17,05c72f3d-ef98-4015-b008-85f16cab5797,MG-101,ZZ-003,REC-0001851,10000,uM
M18,8e18bcb7-7f6e-45b7-8ada-6a1f982df0ad,VR23,AA-002,REC-0001671,10000,uM
M19,ad885b2c-9a69-49b2-bb28-4451f34609b0,CB-839,AA-002,REC-0001415,10000,uM
M20,a249fada-a3d6-4f41-bba2-ffe3e0600e37,BI-78D3,AA-002,REC-0005335,10000,uM
M21,84526a8c-64a4-432a-9979-4249d9ff94a4,Ascomycin,ZZ-001,REC-0001840,10000,uM
M22,8ed4aad4-ce5b-4f0d-a6f3-46c328f500c6,Bioymifi,AA-001,REC-0064098,10000,uM
M23,1dd7fe8c-9a39-4252-94d8-634c3d8253c0,Picropodophyllin (PPP),ZZ-002,REC-0001961,10000,uM
M24,13c3c159-d103-4bc2-8f48-8349e2df6001,Bitopertin,AA-002,REC-0005337,10000,uM
M25,25c1b411-a32f-4ef8-82b9-8e2a5f4455d1,MI-2 (MALT1 inhibitor),AA-002,REC-0002078,10000,uM
M26,a4572e82-036d-4c37-beef-3a4b1234611d,Ozanimod,AA-003,REC-0003925,10000,uM
M27,de4a5fc9-9f07-4fb3-97b4-1821943fbea9,SP2509,ZZ-001,REC-0001694,10000,uM
M28,76603e92-421f-43ef-b6af-3039938c2bd7,SB-366791,AA-002,REC-0003921,10000,uM
M29,6f5759f9-fb2b-40b8-ad7a-8b1f8bc4fcd4,WS3,AA-002,REC-0001935,10000,uM
M30,914ba37d-168b-455a-92c8-5607bfb06b9a,PLX7904,AA-002,REC-0005439,10000,uM
M31,56c469e8-1a7d-49c6-9121-3f0453c26902,PS-1145,AA-003,REC-0003601,10000,uM
M32,8e52c84e-4c8a-4a24-ba32-56c9aa48ba8b,Ciliobrevin A,AA-002,REC-0063111,10000,uM
M33,5e6f5f7a-fbc3-432f-bc8e-4eb910c46d71,FH1,AA-003,REC-0001703,10000,uM
M34,7765cab2-e636-4e9a-816d-1166d4727d9e,FG-2216,AA-002,REC-0005378,10000,uM
M35,36c503c9-560d-49ce-bf72-5d78c408c924,VX-11e,AA-002,REC-0003999,10000,uM
M36,c2521fc7-be28-4c7d-b09f-96ac9c5fbae5,CFSE,ZZ-001,REC-0064997,10000,uM
M37,1e59a369-511e-4119-a857-222f9cab88e8,LDC000067,AA-002,REC-0001083,10000,uM
M38,5670f00e-5f08-4553-a430-ba5651617f58,Tenovin-1,AA-002,REC-0001135,10000,uM
M39,58c125a8-c05f-4afd-aa6d-64625415b634,PRIMA-1,AA-002,REC-0063609,10000,uM
M40,791db6be-1098-43b2-990e-fdbbfe4d66e0,Shikonin,AA-001,REC-0064132,10000,uM
M41,55051045-5e95-4c62-9586-c52dd5c11bbd,EHT 1864,AQ-002,REC-0002172,10000,uM
M42,8d878f28-29c5-4984-a003-2fd089ee362f,AG-18,AA-002,REC-0000180,10000,uM
M43,90a665cf-0183-4b5a-afd8-82635435dd0c,SAR-020106,AA-001,REC-0064072,10000,uM
M44,9511e724-ef09-4c3b-8954-43a1bc4e2d09,NQDI-1,AA-002,REC-0004129,10000,uM
M46,9cdb012c-039f-403a-8397-3e9248eed141,PF-06840003,AA-001,REC-0064252,10000,uM
O03,04beea2c-6b1a-4ae5-be93-d0ec3d85a743,Gemcitabine hydrochloride,ZZ-001,REC-0004405,10000,uM
O04,7bbfbf30-d30b-4271-bdce-a92b7ed77c30,Linalool,AA-001,REC-0064293,10000,uM
O05,60c27c74-b667-4463-9a9f-7b641ab39a31,INH6,AA-002,REC-0000628,10000,uM
O06,bab42343-97b6-407f-8790-aa818ccd9a58,Vortioxetine,CG-002,REC-0000697,10000,uM
O07,e98142bf-e033-4662-b248-d9700dd11deb,VER155008,AA-002,REC-0001266,10000,uM
O08,6369940c-5893-470e-a3b6-e18254b0d771,Kobe0065,AA-002,REC-0005404,10000,uM
O09,616ad17b-6080-4d23-95ce-56daa0f9bf92,JNK Inhibitor IX,AA-003,REC-0001644,10000,uM
O10,5a4ea0a9-af20-459d-8861-eeca2a423c69,PRT062607,AQ-002,REC-0001996,10000,uM
O11,7d903ce1-6ad8-433c-9831-4c4ad65d1d9f,Cabotegravir,AA-003,REC-0001828,10000,uM
O12,cd99e33e-710e-4992-ab04-3eda91cb69a5,Alantolactone,AA-001,REC-0064144,10000,uM
O13,9a6de449-eaed-4e31-8deb-5ecb7b31178f,GNF-5837,ZZ-001,REC-0001774,10000,uM
O14,e1acd2c1-c1a0-42a8-935e-a2788e8f29f5,"Cobimetinib, Cobimetinib (GDC-0973, RG7420), GDC-0973, RG7420",AA-001,REC-0006312,10000,uM
O15,0bd09ed9-6f77-46b2-b480-9bb8912d28d5,Coelenterazine,AA-002,REC-0001299,10000,uM
O16,1ab1f21e-68a6-4ca6-b1fc-07cbf41dc709,KYA1797K,AA-002,REC-0007240,10000,uM
O17,ca89c601-f421-4e90-b6ca-71c2c0d706da,ML323,AA-002,REC-0000605,10000,uM
O18,4342381e-6fcb-43fe-bf23-4b642ded556c,ASP3026,AA-004,REC-0003972,10000,uM
O19,560d0a81-695f-4cf0-b52e-262b5f0ecda2,SRT2104,AA-003,REC-0001786,10000,uM
O20,9dd7c05d-9f9a-4a49-bc97-e81d16eb124f,SGC2085,AA-001,REC-0064154,10000,uM
O21,30d3ee0d-55f4-4584-805d-9cc22b59d7b7,Vacquinol-1,AQ-001,REC-0005466,10000,uM
O22,1f81c65c-3f3d-4ac8-b135-0571fc766e73,UNC0638,AA-002,REC-0004461,10000,uM
O23,433fe19c-3877-4e94-994e-57f78374c29f,GSK503,AA-002,REC-0001794,10000,uM
O24,6954e8e2-42d2-40a2-9648-dcd88c5f16d5,Irbinitinib,AA-002,REC-0004285,10000,uM
O25,3963f2e5-8f9e-4151-a936-830a6d5e11ab,GDC-0994,ZZ-001,REC-0001907,10000,uM
O26,882f7a53-d8b9-408a-9f88-75a018d96249,Mirin,AA-003,REC-0005416,10000,uM
O27,9cb8839f-30ba-49fe-a924-b1280ce3128d,MI-136,AA-002,REC-0005414,10000,uM
O28,c616f0ce-f0ae-481e-8c51-6a4bf2a06119,AZD9496,AA-001,REC-0004246,10000,uM
O29,1c62cffa-d5ff-4b2a-bb70-ba56695d6b8e,UNC0379,AA-002,REC-0001957,10000,uM
O30,ee5ecd8a-4b6c-41ed-a867-aa519b4d5304,NSC59984,AA-002,REC-0004429,10000,uM
O31,b93c3a9d-35ec-4665-8c30-c18fbd3f6cb2,CB1954,AA-002,REC-0005343,10000,uM
O32,084e4a56-b6a8-4bb8-9161-ab8acd33b05c,NCB-0846,AA-002,REC-0007239,10000,uM
O33,5d463487-a017-402a-a9ef-1e61a35415b3,GSK J1,AA-003,REC-0001667,10000,uM
O34,8e479b59-b841-4d75-9336-76022a8514a5,BMS-582949,AA-002,REC-0005339,10000,uM
O35,fad74d40-650f-4d49-82f3-d681f17948cb,SirReal2,AA-002,REC-0001798,10000,uM
O36,419ca121-884f-4c9d-baa4-35109bbbfcbc,PF 06273340,AA-002,REC-0063021,10000,uM
O37,c24c77a6-413c-4fb5-9048-6f17f96a8561,Splitomicin,AA-002,REC-0001623,10000,uM
O38,07699b6a-54ef-479c-9f28-d111d0b3ae2b,Riociguat,AA-002,REC-0004015,10000,uM
O39,88e7098a-00f3-40d5-95bf-461a0653bc11,8-Bromo-cAMP,ZZ-001,REC-0000107,10000,uM
O40,85fdcff4-ed91-46b4-b51b-7ae94d1ef627,NS 398,AA-002,REC-0063142,10000,uM
O41,9d6d5cce-7d62-4be0-a64c-58944a6db936,UM171,ZZ-001,REC-0001940,10000,uM
O42,d4a64e52-c313-4139-9c47-badcae5fdccb,PD0166285,AA-002,REC-0005433,10000,uM
O43,69690f56-5004-4565-b600-a8e7c6da5262,ONO-4059 analog,AA-003,REC-0000468,10000,uM
O44,f0ed0ac0-0bd5-42d1-a531-4c269448b252,ZINC00881524 (ROCK inhibitor),AA-001,REC-0064189,10000,uM
O46,5c86bf33-d0bf-40b8-a034-33af49d3f6cb,Elemicin,AA-001,REC-0064298,10000,uM
Q03,a190bd5d-0c29-41b7-bbef-f19e434efb2b,INF39,AA-001,REC-0064304,10000,uM
Q04,bec5008b-1e0e-4f90-bd6f-8b0ee7b33022,Reparixin,AA-001,REC-0004273,10000,uM
Q05,2391951c-a057-42df-b27b-cabd884e0fe0,EPZ004777,AA-002,REC-0000445,10000,uM
Q06,d5d5034d-e4de-4838-a90d-b297e6dbaf52,Tauroursodeoxycholate (TUDC),ZZ-001,REC-0001749,10000,uM
Q07,96832902-28ed-40c9-8dfe-f286d07b528a,SD-208,AA-002,REC-0001224,10000,uM
Q08,81343147-3034-47c0-8417-c14e9e1672d1,AMG-337,AA-003,REC-0004113,10000,uM
Q09,59f6331a-d359-45cf-88a3-3acff01a8618,Atglistatin,AA-002,REC-0001896,10000,uM
Q10,67778bd8-a4bd-415e-b27b-da310a629d30,MCB-613,ZZ-001,REC-0001843,10000,uM
Q11,ebd3349a-e0f8-4ced-9b4c-b4b662ec215b,SU9516,AA-003,REC-0001969,10000,uM
Q12,0cbd5b11-f486-4846-b162-aae08dd70da8,BI-7273,AA-002,REC-0005334,10000,uM
Q13,de7d6b65-89f0-4fb8-9652-dfab8fc7c265,UNC669,AA-002,REC-0001654,10000,uM
Q14,9445994a-f5f3-4f8f-975c-218dd70dad52,Bay K 8644,AA-001,REC-0004973,10000,uM
Q15,d6bc6b25-5397-4fa1-831d-c416d388d9bb,"Voxtalisib (XL765, SAR245409)",AA-001,REC-0064066,10000,uM
Q16,2f9d4c61-2b6a-4da9-ac80-7749430c2ee1,CPI-637,AA-001,REC-0064115,10000,uM
Q17,e66eeceb-a7fb-48e9-aef1-2d66675d3262,Z-FA-FMK,AA-003,REC-0000324,10000,uM
Q18,ec5e613e-14b0-4f56-a142-015603556723,Y-39983 HCl,AQ-001,REC-0064094,10000,uM
Q19,01bdbb5c-f0ca-4c78-ae84-6e0426c14780,CPI-360,AA-002,REC-0001793,10000,uM
Q20,5500c71b-e906-4752-b10b-da900a4c567f,PF-06447475,AA-002,REC-0004242,10000,uM
Q21,07dab36d-f3e5-46da-ba3a-0ffa6cb5c5b6,Caffeic acid phenethyl ester,AA-002,REC-0000387,10000,uM
Q22,e919403d-7d03-48ba-ba25-bbc15b8e3223,O4I1,AA-003,REC-0005427,10000,uM
Q23,ad423f8c-4b32-4e15-b601-e8e448352892,NPS-1034,AA-003,REC-0001977,10000,uM
